Date,Open,High,Low,Close,Volume,Change
2019-01-02,18836,18891,18335,18400,28342,-0.02480390078439687
2019-01-03,18260,18260,18081,18138,20050,-0.014239130434782643
2019-01-04,18095,18357,18076,18360,1866,0.012239497188223591
2019-01-07,18696,18735,18585,18587,76,0.012363834422657982
2019-01-08,18558,18558,18487,18534,443,-0.0028514553182331648
2019-01-09,18665,18754,18665,18756,43,0.011977986403366891
2019-01-10,18706,18706,18686,18690,69,-0.00351887396033268
2019-01-11,18656,18691,18585,18672,74,-0.0009630818619582593
2019-01-14,18548,18602,18509,18605,7942,-0.0035882604970008947
2019-01-15,18656,18787,18656,18793,2916,0.0101048105348025
2019-01-16,18818,18818,18818,18823,10,0.0015963390624169627
2019-01-17,18696,18696,18669,18672,574,-0.00802210062157993
2019-01-18,18735,18797,18722,18800,5822,0.006855184233076184
2019-01-21,18624,18726,18624,18730,56,-0.0037234042553191404
2019-01-22,18602,18696,18585,18697,3853,-0.0017618793379604591
2019-01-23,18822,18855,18822,18859,44,0.008664491629673199
2019-01-24,18818,18818,18818,18823,10,-0.0019089029110769262
2019-01-25,18740,18811,18740,18809,72,-0.0007437709185570407
2019-01-28,18735,18774,18637,18778,12739,-0.001648147163591851
2019-01-29,18575,18651,18535,18654,49255,-0.006603472148258627
2019-01-30,18602,18706,18543,18706,6150,0.0027876058754154887
2019-01-31,18714,18714,18616,18695,23612,-0.0005880466160590458
2019-02-01,18735,18754,18607,18716,69842,0.001123294998662816
2019-02-07,18696,18877,18696,18849,58339,0.007106219277623449
2019-02-08,18620,18722,18598,18706,30789,-0.007586609369197306
2019-02-11,18701,18719,18607,18685,7383,-0.0011226344488399764
2019-02-12,18678,18678,18548,18613,7991,-0.0038533583088038448
2019-02-13,18722,18877,18722,18872,7027,0.013915005641218503
2019-02-14,18754,19015,18754,19014,1238,0.007524374735057293
2019-02-15,18859,18872,18859,18877,11,-0.0072052172083727495
2019-02-18,19038,19076,19006,19081,587,0.010806801928272547
2019-02-19,19135,19135,19121,19126,22,0.002358366961899172
2019-02-20,19147,19216,19055,19198,975,0.0037645090452786967
