Date,Open,High,Low,Close,Volume,Change
2019-01-02,10138,10176,9964,10047,20135,-0.012385726924211138
2019-01-03,10043,10092,10014,10056,31824,0.0008957897879964261
2019-01-04,10041,10206,10033,10202,11740,0.014518695306284801
2019-01-07,10134,10208,10104,10161,6528,-0.004018819839247234
2019-01-08,10167,10167,10097,10143,885,-0.001771479185119551
2019-01-09,10110,10235,10110,10173,17867,0.0029577048210589485
2019-01-10,10109,10142,10084,10127,4796,-0.004521773321537359
2019-01-11,10085,10159,10085,10157,18920,0.002962377801915661
2019-01-14,10112,10112,10031,10089,44248,-0.006694890223491234
2019-01-15,10083,10183,10072,10188,34709,0.009812667261373864
2019-01-16,10163,10192,10163,10197,221,0.0008833922261484162
2019-01-17,10173,10285,10169,10281,32414,0.008237716975580955
2019-01-18,10263,10314,10262,10281,6976,0.0
2019-01-21,10272,10285,10232,10260,3578,-0.0020426028596439716
2019-01-22,10260,10260,10196,10263,1460,0.00029239766081867735
2019-01-23,10240,10362,10240,10361,12752,0.009548864854331152
2019-01-24,10328,10385,10289,10377,15361,0.0015442524852813388
2019-01-25,10272,10430,10272,10396,1569,0.0018309723426810365
2019-01-28,10381,10419,10323,10415,24443,0.0018276260100038577
2019-01-29,10409,10422,10355,10425,64269,0.000960153624580018
2019-01-30,10424,10511,10386,10514,405,0.008537170263788862
2019-01-31,10536,10555,10464,10548,34134,0.0032337835267262083
2019-02-01,10538,10607,10538,10576,22067,0.0026545316647705874
2019-02-07,10572,10575,10477,10572,31726,-0.0003782148260211837
2019-02-08,10542,10542,10477,10531,4936,-0.0038781687476352467
2019-02-11,10530,10530,10443,10497,133194,-0.0032285632893362948
2019-02-12,10492,10492,10452,10484,8706,-0.0012384490806897075
2019-02-13,10480,10543,10436,10548,3438,0.006104540251812285
2019-02-14,10488,10650,10446,10655,46347,0.010144103147516015
2019-02-15,10566,10566,10468,10526,1545,-0.012106992022524632
2019-02-18,10543,10551,10493,10555,16894,0.00275508265247959
2019-02-19,10509,10509,10477,10497,10341,-0.005495026054002872
2019-02-20,10469,10546,10464,10543,15965,0.004382204439363546
2019-02-21,10547,10564,10536,10569,9105,0.002466091245376001
2019-02-22,10560,10614,10560,10618,4105,0.004636200208155916
2019-02-25,10592,10629,10564,10598,22241,-0.0018835938971557553
2019-02-26,10618,10618,10549,10583,48238,-0.001415361388941272
2019-02-27,10579,10638,10559,10643,13374,0.005669469904563851
2019-02-28,10637,10666,10575,10580,35718,-0.005919383632434494
2019-03-04,10575,10624,10531,10564,48949,-0.0015122873345935206
