Date,Open,High,Low,Close,Volume,Change
2019-01-02,100040,100050,100040,100045,87469,9.996501224573962e-05
2019-01-03,100070,100075,100070,100075,12636,0.0002998650607226594
2019-01-04,100080,100085,100075,100085,19534,9.992505620792791e-05
2019-01-07,100085,100090,100085,100090,27897,4.995753609438047e-05
2019-01-08,100095,100095,100090,100090,25699,0.0
2019-01-09,100100,100100,100090,100100,27715,9.991008092713471e-05
2019-01-10,100110,100115,100110,100115,16109,0.00014985014985025025
2019-01-11,100115,100120,100110,100110,14698,-4.9942566049065995e-05
2019-01-14,100115,100120,100115,100115,8304,4.994506043343172e-05
2019-01-15,100125,100125,100120,100125,13275,9.988513209813199e-05
2019-01-16,100130,100130,100125,100130,37851,4.993757802740362e-05
2019-01-17,100140,100140,100135,100135,13035,4.993508439032901e-05
2019-01-18,100140,100145,100140,100145,11868,9.986518200433281e-05
2019-01-21,100150,100150,100145,100150,11471,4.9927604972799244e-05
2019-01-22,100150,100150,100145,100150,8414,0.0
2019-01-23,100150,100155,100145,100145,17429,-4.992511233148367e-05
2019-01-24,100160,100165,100160,100165,16795,0.00019971041989119698
2019-01-25,100165,100175,100165,100165,27099,0.0
2019-01-28,100170,100175,100165,100170,64433,4.9917635900786905e-05
2019-01-29,100175,100175,100170,100170,12061,0.0
2019-01-30,100170,100180,100170,100175,13565,4.991514425478627e-05
2019-01-31,100195,100205,100195,100195,19975,0.00019965061142990237
2019-02-01,100200,100205,100200,100205,29910,9.980537951004287e-05
2019-02-07,100215,100220,100215,100215,52449,9.979541939020287e-05
2019-02-08,100220,100230,100220,100225,30568,9.978546125832821e-05
2019-02-11,100230,100235,100230,100235,23673,9.977550511353073e-05
2019-02-12,100245,100245,100235,100240,40916,4.988277547757214e-05
2019-02-13,100240,100245,100240,100245,30050,4.988028731034433e-05
2019-02-14,100250,100255,100250,100250,28009,4.987779939158443e-05
2019-02-15,100255,100260,100255,100260,50191,9.975062344147467e-05
2019-02-18,100260,100265,100260,100265,9200,4.987033712344768e-05
2019-02-19,100270,100270,100265,100265,17906,0.0
2019-02-20,100265,100270,100265,100270,31337,4.9867850197005126e-05
2019-02-21,100285,100285,100275,100285,18425,0.00014959609055553713
2019-02-22,100280,100285,100280,100280,10292,-4.9857904970807e-05
2019-02-25,100285,100290,100280,100280,35783,0.0
2019-02-26,100285,100290,100285,100290,14560,9.972078181097466e-05
2019-02-27,100305,100310,100305,100310,12149,0.00019942167713637993
2019-02-28,100315,100315,100310,100315,26373,4.984547901498715e-05
2019-03-04,100315,100320,100315,100320,34846,4.984299456700647e-05
2019-03-05,100325,100325,100320,100320,8929,0.0
2019-03-06,100325,100330,100325,100325,4143,4.984051036682757e-05
2019-03-07,100340,100345,100340,100340,18805,0.00014951407924246318
2019-03-08,100345,100350,100345,100350,10429,9.966115208293047e-05
2019-03-11,100350,100355,100350,100355,39883,4.9825610363818384e-05
2019-03-12,100360,100360,100355,100360,19014,4.9823127896031494e-05
2019-03-13,100365,100365,100360,100365,34318,4.982064567560229e-05
2019-03-14,100380,100380,100375,100380,96681,0.0001494544911073703
2019-03-15,100380,100385,100375,100385,11210,4.9810719266796255e-05
2019-03-18,100390,100390,100385,100390,16865,4.9808238282711415e-05
2019-03-19,100390,100395,100385,100390,4536,0.0
2019-03-20,100390,100395,100390,100395,3317,4.9805757545540175e-05
2019-03-21,100410,100410,100405,100405,17349,9.96065541112312e-05
2019-03-22,100410,100415,100410,100410,26807,4.979831681684033e-05
2019-03-25,100415,100420,100410,100415,36552,4.9795837067989623e-05
