Date,Open,High,Low,Close,Volume,Change
2019-01-02,8473,8503,8070,8102,584570,-0.03570578433706262
2019-01-03,8104,8133,7896,7908,599120,-0.023944705011108347
2019-01-04,7848,7945,7754,7946,840780,0.004805260495700514
2019-01-07,8104,8362,8104,8316,733489,0.0465643090863328
2019-01-08,8382,8382,8250,8316,685468,0.0
2019-01-09,8357,8547,8339,8530,785327,0.02573352573352583
2019-01-10,8532,8572,8463,8558,743612,0.0032825322391558664
2019-01-11,8577,8620,8522,8553,695982,-0.0005842486562280813
2019-01-14,8532,8542,8429,8496,6858,-0.006664328305857614
2019-01-15,8493,8669,8468,8626,14472,0.015301318267419983
2019-01-16,8664,8745,8625,8714,15190,0.010201715743102246
2019-01-17,8731,8740,8567,8577,13228,-0.01572182694514579
2019-01-18,8620,8706,8610,8617,7805,0.004663635303719271
2019-01-21,8650,8674,8547,8607,47198,-0.001160496692584445
2019-01-22,8689,8689,8537,8567,17040,-0.004647380039502713
2019-01-23,8532,8630,8507,8587,3544,0.0023345395120812906
2019-01-24,8542,8577,8507,8545,9146,-0.004891114475369718
2019-01-25,8522,8832,8488,8827,96419,0.03300175541252193
2019-01-28,8867,8886,8760,8792,28868,-0.003965107057890549
2019-01-29,8760,8808,8716,8807,14105,0.001706096451319361
2019-01-30,8847,8931,8769,8888,29289,0.00919722947655277
2019-01-31,8983,8983,8760,8782,19397,-0.011926192619261977
2019-02-01,8779,8857,8779,8787,22183,0.0005693463903437834
2019-02-07,8842,9032,8822,9030,95915,0.027654489586889763
2019-02-08,8964,9013,8862,8913,32362,-0.01295681063122922
2019-02-11,8941,8960,8842,8918,9571,0.0005609783462359186
2019-02-12,8926,8974,8867,8898,8957,-0.0022426553038797925
2019-02-13,8936,9003,8936,9001,28079,0.011575634974151594
2019-02-14,8969,9041,8886,9045,10932,0.004888345739362254
2019-02-15,9041,9041,8891,8957,12584,-0.009729132117191841
2019-02-18,8998,9134,8998,9137,20269,0.02009601429049912
2019-02-19,9174,9295,9090,9257,119148,0.013133413593083176
2019-02-20,9290,9329,9222,9287,14957,0.0032407907529437008
2019-02-21,9295,9309,9179,9209,12903,-0.008398837084096056
2019-02-22,9197,9197,8941,9040,53537,-0.01835161255293738
2019-02-25,9041,9105,9013,9099,40933,0.006526548672566301
2019-02-26,9114,9114,8988,9020,15129,-0.008682272777228217
2019-02-27,9013,9051,8969,9050,9924,0.003325942350332678
2019-02-28,9075,9124,8921,8927,12820,-0.013591160220994492
2019-03-04,9032,9070,8891,8932,40078,0.0005600985773495104
2019-03-05,8906,8906,8669,8680,40168,-0.028213166144200663
2019-03-06,8711,8784,8674,8744,12928,0.007373271889400845
2019-03-07,8764,8769,8585,8617,23460,-0.014524245196706365
2019-03-08,8625,8669,8552,8617,27600,0.0
2019-03-11,8605,8605,8421,8530,38971,-0.01009632122548454
2019-03-12,8572,8635,8572,8612,35597,0.009613130128956593
2019-03-13,8585,8595,8498,8587,27221,-0.002902926149558782
2019-03-14,8615,8645,8585,8631,13615,0.005124024688482498
2019-03-15,8610,8694,8600,8660,14203,0.003359981462171202
2019-03-18,8664,8674,8557,8567,25037,-0.010739030023094731
2019-03-19,8581,8684,8581,8617,34625,0.0058363487802031155
2019-03-20,8605,8605,8444,8545,41161,-0.008355576186607871
2019-03-21,8664,8877,8664,8822,67839,0.03241661790520767
2019-03-22,8818,8852,8721,8759,20846,-0.007141237814554557
2019-03-25,8552,8585,8454,8481,53113,-0.031738782966092005
2019-03-26,8498,8512,8444,8471,12890,-0.0011791062374719719
2019-03-27,8468,8468,8386,8442,26444,-0.0034234446936607377
2019-03-28,8401,8401,8255,8273,27378,-0.02001895285477373
2019-03-29,8270,8270,8085,8273,25248,0.0
2019-04-01,8279,8429,8279,8417,28853,0.017406019581772014
2019-04-02,8429,8468,8377,8398,23275,-0.0022573363431150906
2019-04-03,8367,8532,8367,8530,26079,0.015718028101929127
2019-04-04,8537,8581,8473,8506,34931,-0.0028135990621336315
2019-04-05,8577,8577,8483,8535,23241,0.003409358100164628
2019-04-08,8537,8630,8537,8602,14014,0.007850029291154081
2019-04-09,8694,8694,8590,8665,11228,0.007323878167867948
2019-04-10,8635,8640,8537,8641,8466,-0.002769763416041515
2019-04-11,8655,8699,8655,8665,18674,0.002777456312926807
2019-04-12,8655,8721,8625,8695,12073,0.0034622042700518385
2019-04-15,8711,8745,8674,8690,12876,-0.0005750431282346424
2019-04-16,8679,8694,8625,8695,24473,0.0005753739930955959
2019-04-17,8684,8740,8669,8699,6279,0.00046003450258780276
2019-04-18,8726,8774,8577,8602,9197,-0.011150706977813507
2019-04-19,8625,8625,8581,8607,11048,0.0005812601720529553
2019-04-22,8625,8669,8567,8602,5047,-0.0005809225049377975
2019-04-23,8610,8615,8577,8612,4741,0.0011625203441061327
2019-04-24,8590,8600,8454,8491,11216,-0.014050162563864377
2019-04-25,8468,8483,8416,8457,7137,-0.004004239783300001
2019-04-26,8439,8439,8329,8355,15272,-0.012061014544164639
2019-04-29,8334,8446,8314,8448,6599,0.011131059245960584
2019-04-30,8460,8465,8329,8413,10570,-0.004142992424242431
2019-05-02,8373,8470,8373,8463,17209,0.005943183168905186
