Date,Open,High,Low,Close,Volume,Change
2021-01-11,6133,6143,5908,6045,414546,-0.012093479326687362
2021-01-12,6068,6267,5948,6258,819448,0.03523573200992547
2021-01-13,6267,6387,6222,6382,1277918,0.01981463726430177
2021-01-14,6392,6437,6332,6437,916062,0.008617988091507378
2021-01-15,6437,6452,6267,6298,393521,-0.02159391020661794
2021-01-18,6247,6307,6098,6178,114089,-0.01905366783105744
2021-01-19,6227,6387,6207,6367,145651,0.03059242473292323
2021-01-20,6402,6740,6402,6706,1304256,0.05324328569184855
2021-01-21,6785,6834,6660,6716,463628,0.0014912019087385264
2021-01-22,6780,7048,6640,6965,551355,0.03707564026206067
2021-01-25,7093,7173,6968,7069,578349,0.014931801866475247
2021-01-26,7148,7148,6888,7000,473072,-0.009760927995473234
2021-01-27,7023,7093,6903,6920,502564,-0.011428571428571455
2021-01-28,6863,6863,6685,6751,455739,-0.02442196531791907
2021-01-29,6854,6858,6297,6422,719216,-0.048733520959857834
2021-02-01,6347,6545,6217,6547,230736,0.019464341326689505
2021-02-02,6600,6785,6560,6706,322311,0.024285932488162576
2021-02-03,6730,6820,6710,6811,208057,0.01565762004175375
2021-02-04,6805,6820,6685,6766,193535,-0.0066069593304948215
2021-02-05,6765,6800,6695,6761,190801,-0.0007389890629618812
2021-02-08,6760,6780,6675,6761,204273,0.0
2021-02-09,6730,6750,6615,6632,188170,-0.019080017748853706
2021-02-10,6585,6730,6585,6706,129648,0.01115802171290703
2021-02-15,6735,6795,6735,6766,180078,0.008947211452430714
2021-02-16,6775,6938,6715,6935,322630,0.024977830328111184
2021-02-17,6958,6998,6888,6980,297435,0.006488824801730297
2021-02-18,6963,7028,6834,6860,241595,-0.017191977077363862
2021-02-19,6829,6858,6595,6756,246269,-0.015160349854227428
2021-02-22,6740,6765,6620,6627,147680,-0.019094138543516825
2021-02-23,6565,6725,6491,6662,109278,0.00528142447563007
2021-02-24,6765,6785,6491,6492,190329,-0.025517862503752653
2021-02-25,6645,6695,6560,6696,105364,0.031423290203327126
2021-02-26,6486,6595,6486,6552,91552,-0.021505376344086002
2021-03-02,6680,6700,6540,6602,105232,0.007631257631257604
2021-03-03,6585,6750,6525,6746,107255,0.02181157225083319
2021-03-04,6745,6898,6645,6870,249523,0.018381262970649237
2021-03-05,6765,6903,6765,6900,129408,0.004366812227074135
2021-03-08,6928,6973,6755,6761,182263,-0.02014492753623187
2021-03-09,6760,6805,6545,6696,136282,-0.00961396243159296
2021-03-10,6765,6765,6565,6567,59720,-0.01926523297491034
2021-03-11,6570,6735,6570,6706,55696,0.021166438251865483
2021-03-12,6760,6839,6760,6806,466682,0.014912019087384376
2021-03-15,6805,6805,6685,6771,58523,-0.00514252130473114
2021-03-16,6785,6883,6780,6855,165207,0.012405848471422232
2021-03-17,6854,6953,6854,6900,584624,0.006564551422319376
2021-03-18,6958,6968,6878,6905,111461,0.0007246376811593791
2021-03-19,6849,6878,6765,6875,85575,-0.00434467776973213
2021-03-22,6858,6913,6839,6885,233985,0.001454545454545375
2021-03-23,6883,6918,6795,6880,160552,-0.000726216412490932
2021-03-24,6854,6913,6760,6915,101901,0.005087209302325535
2021-03-25,6878,6988,6863,6990,109755,0.010845986984815648
2021-03-26,7008,7018,6953,7005,299246,0.0021459227467810482
2021-03-29,6993,7068,6948,6980,262551,-0.0035688793718772205
2021-03-30,6988,7078,6988,7074,148286,0.01346704871060167
2021-03-31,7073,7093,6993,7044,210330,-0.004240882103477506
2021-04-01,7063,7093,6973,6975,77050,-0.009795570698466816
2021-04-02,7013,7043,6943,6990,247734,0.0021505376344086446
2021-04-05,7063,7158,7003,7099,289038,0.015593705293276194
2021-04-06,7103,7153,7088,7109,85258,0.0014086491055078643
2021-04-07,7148,7266,7108,7204,591149,0.013363342242228127
2021-04-08,7241,7271,7183,7199,304092,-0.0006940588561910044
2021-04-09,7193,7251,7163,7169,103442,-0.004167245450757084
2021-04-12,7128,7211,7078,7169,106276,0.0
2021-04-13,7183,7211,7128,7144,107460,-0.0034872367136281612
2021-04-14,7143,7143,7018,7044,219836,-0.013997760358342659
2021-04-15,7018,7128,6963,7099,142054,0.007808063600227122
2021-04-16,7053,7138,7053,7139,121733,0.005634596422031235
2021-04-19,7098,7123,7003,7020,170200,-0.016669001260680716
2021-04-20,7008,7083,7003,7084,102812,0.00911680911680901
2021-04-21,7018,7043,6948,6990,95276,-0.013269339356295928
2021-04-22,6978,7023,6953,7005,52253,0.0021459227467810482
2021-04-23,6973,6973,6918,6970,40587,-0.0049964311206280865
2021-04-26,6973,6993,6928,6995,62540,0.0035868005738881603
2021-04-27,6973,7008,6938,6955,131512,-0.005718370264474637
2021-04-28,6928,6943,6795,6826,137369,-0.018547807332854105
2021-04-29,6815,6894,6770,6796,83035,-0.004394960445356033
2021-04-30,6770,6889,6770,6831,75303,0.005150088287227739
2021-05-03,6775,6840,6690,6706,44614,-0.018298931342409563
2021-05-04,6690,6765,6585,6766,53340,0.008947211452430714
2021-05-06,6765,6805,6700,6806,64486,0.005911912503695049
2021-05-07,6840,6924,6815,6905,79389,0.014545988833382317
2021-05-10,6919,7034,6919,7020,168474,0.016654598117306296
2021-05-11,6959,7014,6909,6960,91154,-0.008547008547008517
2021-05-12,6969,7039,6805,6890,105761,-0.010057471264367845
2021-05-13,6835,6874,6720,6791,59031,-0.014368650217706835
2021-05-14,6835,6979,6820,6965,67389,0.025622146959210612
2021-05-17,6999,7159,6989,7159,274435,0.02785355348169416
2021-05-18,7202,7317,7202,7314,675996,0.02165106858499799
