Date,Open,High,Low,Close,Volume,Change
2019-01-02,11353,11353,11189,11197,15,-0.01226182074805926
2019-01-03,11105,11105,11105,11110,5,-0.00776993837635076
2019-01-04,11073,11148,11053,11155,2,0.004050405040504135
2019-01-07,11291,11354,11291,11318,55,0.014612281488121992
2019-01-08,11296,11296,11269,11278,4,-0.0035341933203746345
2019-01-09,11432,11432,11432,11437,1675,0.014098244369568969
2019-01-10,11483,11503,11483,11503,15987,0.005770744076243783
2019-01-11,11499,11499,11454,11460,8,-0.003738155263844245
2019-01-14,11477,11477,11477,11483,586,0.0020069808027922686
2019-01-15,11622,11622,11622,11626,55,0.012453191674649533
2019-01-16,11627,11627,11627,11631,55,0.0004300705315671838
2019-01-17,11674,11674,11674,11679,0,0.004126902244003139
2019-01-18,11701,11701,11701,11710,2,0.002654336843907812
2019-01-21,11742,11742,11742,11752,1440,0.0035866780529461018
2019-01-22,11731,11731,11731,11742,0,-0.0008509189925118843
2019-01-23,11731,11731,11731,11742,1,0.0
2019-01-24,11864,11864,11864,11866,1,0.010560381536365293
2019-01-25,11941,11941,11941,11945,0,0.006657677397606587
2019-01-28,11941,11941,11941,11945,0,0.0
2019-01-29,11957,11957,11957,11963,0,0.0015069066555044586
2019-01-30,11977,11977,11977,11983,0,0.0016718214494690908
2019-01-31,11992,11992,11992,12000,0,0.0014186764583159484
2019-02-01,12038,12038,12012,12019,23,0.00158333333333327
2019-02-07,12042,12042,12042,12048,3,0.0024128463266495093
2019-02-08,12021,12021,12021,12028,27,-0.0016600265604249653
2019-02-11,12017,12027,12017,12033,5,0.00041569670768204503
2019-02-12,12037,12037,12037,12043,1,0.0008310479514668234
2019-02-13,12036,12050,12036,12057,12,0.001162501037947461
2019-02-14,12050,12050,12050,12057,1,0.0
2019-02-15,11936,11954,11936,11959,50,-0.008128058389317405
2019-02-18,11957,11967,11938,11941,1,-0.0015051425704489807
2019-02-19,11927,11932,11902,11904,17,-0.0030985679591324367
2019-02-20,11966,12071,11966,12072,73,0.014112903225806495
2019-02-21,12045,12045,12045,12052,0,-0.0016567263088137496
2019-02-22,11975,12002,11975,12010,6,-0.0034848987719880986
2019-02-25,12072,12072,12061,12067,2,0.004746044962531171
2019-02-26,12061,12071,12061,12077,3,0.0008287063893261948
2019-02-27,12032,12080,12032,12086,8256,0.000745218183323626
2019-02-28,11897,11897,11897,11899,0,-0.015472447459870975
2019-03-04,11931,11931,11867,11870,11,-0.002437179594923955
2019-03-05,11716,11716,11706,11715,1361,-0.013058129738837354
2019-03-06,11678,11692,11678,11698,4,-0.0014511310285958423
2019-03-07,11690,11702,11635,11640,14,-0.004958112497862932
2019-03-08,11528,11528,11513,11518,5,-0.010481099656357351
2019-03-11,11508,11508,11508,11513,0,-0.0004341031429067055
2019-03-12,11602,11602,11602,11604,10,0.00790410839920086
2019-03-13,11435,11529,11435,11536,588,-0.005860048259220929
2019-03-14,11505,11505,11493,11498,2,-0.0032940360610264063
2019-03-15,11589,11664,11589,11669,5,0.014872151678552825
2019-03-18,11701,11701,11687,11693,21,0.002056731510840626
2019-03-19,11685,11685,11679,11684,2,-0.0007696912682801926
2019-03-20,11687,11687,11687,11693,0,0.0007702841492640555
2019-03-21,11842,11842,11842,11846,70,0.01308475156076283
2019-03-22,11825,11825,11798,11806,21,-0.003376667229444519
2019-03-25,11642,11642,11608,11612,26,-0.01643232254785698
2019-03-26,11616,11616,11616,11621,1,0.0007750602824663222
2019-03-27,11541,11541,11519,11526,3,-0.00817485586438349
2019-03-28,11498,11498,11498,11503,3,-0.0019954884608710532
2019-03-29,11526,11613,11526,11617,2,0.009910458141354495
2019-04-01,11712,11731,11712,11742,4,0.01076009296720315
2019-04-02,11808,11808,11808,11816,1,0.0063021631749276
2019-04-03,11826,11932,11826,11936,380,0.010155721056194889
2019-04-04,11946,12012,11946,12019,8,0.006953753351206515
