Date,Open,High,Low,Close,Volume,Change
2020-05-13,9165,9165,8988,9032,5655,
2020-05-14,8809,8809,8785,8814,1126,-0.024136403897254244
2020-05-15,8811,8853,8811,8860,261,0.005218969820739661
2020-05-18,8815,8815,8768,8822,837,-0.004288939051918739
2020-05-19,9269,9331,9269,9339,15271,0.05860349127182052
2020-05-20,9216,9216,9174,9205,2665,-0.014348431309562093
2020-05-21,9255,9301,9255,9309,410,0.011298207495926027
2020-05-22,9283,9283,9250,9268,1106,-0.004404339886131647
2020-05-25,9494,9494,9409,9433,1553,0.017803193785066895
2020-05-26,9430,9430,9389,9428,4435,-0.0005300540655146513
2020-05-27,9639,9772,9639,9775,2312,0.03680526092490455
2020-05-28,9981,9981,9900,9955,7462,0.018414322250639437
2020-05-29,9985,10000,9966,10004,3952,0.0049221496735309955
2020-06-01,9941,9941,9852,9925,19319,-0.007896841263494547
2020-06-02,10160,10160,10081,10136,5427,0.02125944584382866
2020-06-03,10248,10248,10148,10179,3334,0.0042423046566693046
2020-06-04,10517,10519,10452,10517,16332,0.033205619412515874
2020-06-05,10505,10505,10410,10425,9391,-0.008747741751449989
2020-06-08,10462,10775,10462,10780,5280,0.03405275779376504
2020-06-09,11391,11391,11041,11057,13436,0.025695732838590057
2020-06-10,10869,10869,10811,10872,4072,-0.016731482318892987
2020-06-11,10586,10586,10528,10532,7642,-0.0312729948491538
2020-06-12,9985,9990,9800,9930,4159,-0.057159134067603534
2020-06-15,10284,10318,10068,10223,16522,0.0295065458207453
2020-06-16,10329,10518,10329,10522,6130,0.029247774625843714
2020-06-17,10551,10641,10514,10641,8020,0.01130963695115006
2020-06-18,10461,10461,10375,10467,1787,-0.01635184663095579
2020-06-19,10280,10343,10280,10346,17061,-0.011560141396770751
2020-06-22,10160,10239,10155,10243,2546,-0.009955538372317774
2020-06-23,10228,10228,10145,10228,1796,-0.0014644147222493409
2020-06-24,10185,10185,10101,10131,554,-0.009483770043019146
2020-06-25,9908,9908,9866,9915,454,-0.02132069884512877
2020-06-26,10039,10039,9956,10043,627,0.012909732728189516
2020-06-29,9874,9874,9733,9814,1785,-0.02280195160808518
2020-06-30,9887,9970,9887,9975,411,0.016405135520684677
2020-07-01,10113,10113,10036,10039,1068,0.006416040100250653
2020-07-02,10343,10348,10260,10351,5361,0.031078792708437053
2020-07-03,10365,10365,10216,10302,1078,-0.004733842140855926
2020-07-06,10300,10300,10286,10302,2829,0.0
2020-07-07,10294,10294,10228,10233,228,-0.006697728596389063
2020-07-08,10102,10102,10034,10047,359,-0.018176487833479915
2020-07-09,10043,10043,10020,10043,161,-0.0003981287946650536
2020-07-10,10035,10035,9955,9965,5961,-0.007766603604500655
2020-07-13,9984,9991,9979,9989,3132,0.0024084295032613667
2020-07-14,9990,9990,9857,9945,814,-0.00440484532986285
2020-07-15,9942,10024,9942,10024,4975,0.007943690296631445
2020-07-16,10052,10120,10052,10071,858,0.004688747007182803
2020-07-17,9927,10016,9927,10019,9966,-0.005163340283983686
2020-07-20,10071,10140,10071,10086,1080,0.006687294141131783
2020-07-21,10031,10031,10026,10034,1640,-0.005155661312710724
2020-07-22,9927,10046,9927,10039,416,0.0004983057604146524
2020-07-23,10194,10194,10085,10179,2781,0.01394561211276013
2020-07-24,10125,10135,10042,10047,1634,-0.012967875036840604
2020-07-27,9970,10071,9970,10076,1624,0.002886433761321694
2020-07-28,10097,10150,10081,10086,812,0.00099245732433495
2020-07-29,10393,10393,10265,10351,2496,0.02627404322823712
2020-07-30,10491,10602,10491,10608,4610,0.024828518983672998
2020-07-31,10596,10596,10420,10532,2532,-0.007164404223227727
2020-08-03,10527,10527,10406,10527,4340,-0.0004747436384352488
2020-08-04,10384,10384,10276,10278,2031,-0.02365346252493583
2020-08-05,10510,10510,10406,10415,527,0.013329441525588681
2020-08-06,10413,10413,10368,10402,578,-0.0012481997119538901
2020-08-07,10471,10471,10368,10382,1040,-0.001922707171697735
2020-08-10,10519,10605,10512,10517,3454,0.013003274898863326
2020-08-11,10621,10626,10525,10632,4482,0.010934677189312625
2020-08-12,10518,10518,10370,10477,1475,-0.01457863054928521
2020-08-13,10486,10574,10481,10569,3179,0.008781139639209679
2020-08-14,10506,10506,10350,10373,2279,-0.018544800832623665
2020-08-18,10414,10519,10414,10517,3958,0.013882194157909922
2020-08-19,10410,10475,10406,10411,593,-0.010078919844061951
2020-08-20,10290,10290,10214,10258,880,-0.014695994621073849
2020-08-21,10350,10398,10333,10341,1312,0.008091245856892249
2020-08-24,10393,10393,10328,10356,332,0.0014505366985784196
2020-08-25,10381,10484,10381,10448,826,0.008883738895326454
2020-08-26,10472,10504,10442,10502,7061,0.005168453292496267
2020-08-27,10499,10499,10353,10356,7930,-0.013902113883069944
2020-08-28,10528,10528,10502,10512,2404,0.015063731170336103
2020-08-31,10521,10633,10521,10569,5489,0.005422374429223664
2020-09-01,10488,10527,10436,10467,4080,-0.00965086573942664
2020-09-02,10466,10523,10461,10477,1784,0.000955383586509928
2020-09-03,10626,10734,10626,10698,3920,0.021093824568101605
2020-09-04,10418,10582,10413,10588,4054,-0.010282295756216087
2020-09-07,10543,10543,10461,10544,660,-0.004155647903286708
2020-09-08,10535,10540,10471,10487,858,-0.005405918057663106
2020-09-09,10411,10411,10333,10341,1448,-0.013921998665013868
2020-09-10,10473,10508,10441,10452,6020,0.01073397156948075
2020-09-11,10447,10447,10312,10364,4337,-0.008419441255262172
2020-09-14,10398,10398,10260,10273,14907,-0.008780393670397513
2020-09-15,10456,10560,10456,10544,5529,0.02637983062396576
2020-09-16,10592,10704,10592,10708,6134,0.015553869499241202
2020-09-17,10693,10739,10693,10698,1731,-0.0009338812103100169
2020-09-18,10536,10541,10487,10502,502,-0.01832118152925777
2020-09-21,10276,10317,10271,10283,3630,-0.020853170824604805
2020-09-22,10112,10112,9995,10004,3370,-0.027132159875522754
2020-09-23,10195,10195,10115,10122,584,0.011795281887245102
2020-09-24,9853,9868,9818,9827,8195,-0.02914443785813081
2020-09-25,9908,9908,9866,9910,4062,0.008446117838607936
2020-09-28,10151,10151,10068,10108,18,0.019979818365287505
2020-09-29,10276,10315,10276,10317,737,0.020676691729323293
2020-10-05,10548,10592,10548,10593,2592,0.02675196277987779
2020-10-06,10650,10693,10650,10698,2034,0.009912206173888327
2020-10-07,10691,10691,10577,10623,758,-0.007010656197420029
2020-10-08,10615,10629,10615,10636,286,0.001223759766544319
2020-10-12,10706,10749,10706,10755,2115,0.011188416698006742
2020-10-13,10803,10808,10759,10814,4136,0.005485820548582154
2020-10-14,10595,10634,10595,10641,4215,-0.015997780654706917
2020-10-15,10589,10589,10471,10477,10387,-0.01541208533032612
2020-10-16,10522,10522,10518,10522,215,0.004295122649613514
2020-10-19,10446,10488,10446,10462,1212,-0.0057023379585630085
2020-10-20,10328,10328,10285,10331,11783,-0.01252150640412919
2020-10-21,10286,10397,10286,10397,105,0.006388539347594646
2020-10-22,10351,10360,10317,10364,2284,-0.003173992497835898
2020-10-23,10300,10336,10300,10307,3190,-0.005499807024314962
2020-10-26,10359,10398,10359,10402,1154,0.0092170369651694
2020-10-27,10260,10260,10223,10228,241,-0.01672755239377044
2020-10-28,10081,10111,10071,10081,10196,-0.014372311302307428
2020-10-29,9939,9939,9803,9905,2369,-0.017458585457791886
2020-10-30,10045,10045,9926,10009,846,0.010499747602221055
2020-11-02,10015,10015,9914,9925,7430,-0.00839244679788187
2020-11-03,10090,10202,10090,10209,747,0.02861460957178852
2020-11-04,10471,10471,10330,10387,1349,0.017435596042707502
2020-11-05,10316,10418,10316,10387,5054,0.0
2020-11-06,10415,10422,10410,10420,7374,0.003177048233368618
2020-11-09,10393,10436,10359,10440,1389,0.0019193857965451588
2020-11-10,10627,10666,10607,10670,8801,0.022030651340996243
2020-11-11,10735,10778,10725,10784,24398,0.01068416119962512
2020-11-12,10789,10848,10784,10848,7078,0.005934718100890191
2020-11-13,10802,10802,10674,10737,346,-0.010232300884955747
2020-11-16,10932,10995,10932,10935,2991,0.018440905280804776
2020-11-17,11119,11119,11008,11082,4939,0.013443072702332026
2020-11-18,11003,11072,11003,11077,676,-0.0004511820970943825
2020-11-19,10896,10896,10801,10867,3035,-0.018958201679154962
2020-11-20,10904,10904,10889,10906,20097,0.003588846967884418
2020-11-23,10844,10844,10803,10809,1198,-0.008894186686227767
2020-11-24,10815,10835,10783,10814,2097,0.0004625774817281769
2020-11-25,10940,10940,10855,10867,613,0.004901054189014209
2020-11-26,10865,10865,10820,10839,480,-0.0025766080795067703
2020-11-27,10867,10867,10836,10867,4255,0.002583264138758201
2020-11-30,10859,10859,10784,10824,4608,-0.003956933836385401
2020-12-01,10713,10753,10693,10747,32339,-0.007113821138211351
2020-12-02,10938,10938,10814,10848,2022,0.009397971526937665
2020-12-03,10820,10820,10735,10760,8515,-0.008112094395280267
2020-12-04,10879,10879,10789,10853,2447,0.008643122676579962
2020-12-07,10963,10983,10934,10977,2743,0.011425412328388562
2020-12-08,10889,10889,10839,10853,494,-0.011296346907169519
2020-12-09,10818,10818,10793,10819,1238,-0.0031327743481065484
2020-12-10,10759,10759,10701,10765,4707,-0.0049912191514926985
2020-12-11,10754,10754,10661,10703,4060,-0.005759405480724622
2020-12-14,10718,10718,10665,10722,3505,0.0017752032140521123
2020-12-15,10633,10648,10597,10603,3203,-0.011098675620220155
2020-12-16,10819,10854,10819,10824,998,0.02084315759690658
2020-12-17,10819,10864,10755,10853,615,0.002679231337767929
2020-12-18,10835,10993,10835,10995,2884,0.013083939924444898
2020-12-21,10868,10868,10745,10804,15108,-0.01737153251477941
2020-12-22,10728,11497,10605,10693,5706,-0.010273972602739767
2020-12-23,10701,10825,10701,10804,755,0.01038062283737018
2020-12-24,10737,10737,10717,10742,836,-0.0057386153276564045
2020-12-28,10825,10825,10771,10829,4316,0.008099050456153334
2020-12-29,10863,10922,10863,10925,2483,0.008865084495336628
2020-12-30,10819,10819,10770,10824,1861,-0.00924485125858121
2021-01-04,10926,11018,10839,10964,2045,0.012934220251293427
2021-01-05,10957,10957,10582,10613,6449,-0.0320138635534476
2021-01-06,10563,10609,10558,10564,2784,-0.004616979176481628
2021-01-07,10672,10672,10553,10608,994,0.004165088981446408
2021-01-08,10538,10672,10538,10613,33619,0.0004713423831070873
2021-01-11,10769,10769,10656,10708,3556,0.008951286158484839
2021-01-12,10624,10624,10543,10559,1247,-0.013914830033619707
2021-01-13,10584,10584,10538,10559,735,0.0
2021-01-14,10590,10679,10590,10641,1123,0.00776588692110991
2021-01-15,10787,10787,10713,10732,4494,0.00855182783572972
2021-01-18,10830,10830,10810,10834,1798,0.009504286246738713
2021-01-19,11109,11109,10816,10872,1862,0.0035074764629869915
2021-01-20,10900,10900,10776,10829,955,-0.003955114054451814
2021-01-21,10921,11037,10921,11033,5737,0.018838304552590168
2021-01-22,11023,11023,10979,11019,5560,-0.0012689205111936497
2021-01-25,11036,11041,10984,11047,5008,0.00254106543243493
2021-01-26,11181,11181,11103,11122,30663,0.006789173531275505
2021-01-27,11226,11231,11145,11231,32077,0.00980039561229984
2021-01-28,11236,11236,10959,11112,923,-0.010595672691657065
