Date,Open,High,Low,Close,Volume,Change
2019-01-02,11050,11075,11000,11035,3147,0.0031818181818181746
2019-01-03,11085,11085,11005,11020,1893,-0.001359311282283615
2019-01-04,11010,11025,11010,11025,8499,0.00045372050816694376
2019-01-07,11110,11165,11110,11165,5333,0.012698412698412653
2019-01-08,11170,11215,11170,11170,32418,0.0004478280340349805
2019-01-09,11245,11245,11205,11205,2673,0.003133393017009878
2019-01-10,11250,11305,11250,11305,1279,0.008924587237840287
2019-01-11,11250,11255,11240,11240,2151,-0.005749668288367982
2019-01-14,11340,11340,11250,11280,1774,0.003558718861210064
2019-01-15,11240,11270,11235,11270,6076,-0.0008865248226950229
2019-01-16,11255,11270,11255,11265,566,-0.0004436557231588534
2019-01-17,11285,11285,11280,11285,1249,0.001775410563692903
2019-01-18,11290,11295,11285,11295,2083,0.0008861320336730483
2019-01-21,11320,11370,11315,11370,3020,0.006640106241699861
2019-01-22,11315,11415,11315,11320,1574,-0.004397537379067673
2019-01-23,11305,11340,11300,11320,7068,0.0
2019-01-24,11335,11335,11295,11310,3106,-0.0008833922261484162
2019-01-25,11300,11345,11295,11345,2108,0.0030946065428822944
2019-01-28,11315,11370,11310,11370,3748,0.002203613926839987
2019-01-29,11400,11400,11305,11310,1572,-0.00527704485488123
2019-01-30,11320,11335,11315,11335,902,0.002210433244915988
2019-01-31,11340,11370,11340,11365,1286,0.0026466696074107787
2019-02-01,11335,11470,11335,11410,1090,0.003959524857017227
2019-02-07,11430,11475,11425,11475,21694,0.005696757230499561
2019-02-08,11480,11505,11405,11505,5226,0.002614379084967311
2019-02-11,11505,11505,11395,11450,3137,-0.004780530204259059
2019-02-12,11400,11465,11395,11420,6301,-0.0026200873362445254
2019-02-13,11440,11450,11430,11445,2740,0.002189141856392185
2019-02-14,11435,11485,11430,11430,5644,-0.001310615989515096
2019-02-15,11435,11450,11435,11450,2008,0.0017497812773403787
2019-02-18,11430,11540,11430,11490,7731,0.003493449781659441
2019-02-19,11530,11530,11445,11495,1856,0.0004351610095736369
2019-02-20,11490,11545,11440,11475,34170,-0.0017398869073510514
2019-02-21,11460,11535,11460,11485,2416,0.0008714596949890296
2019-02-22,11470,11515,11460,11485,5590,0.0
2019-02-25,11545,11545,11465,11520,3521,0.0030474531998259113
2019-02-26,11520,11520,11480,11520,5616,0.0
2019-02-27,11520,11520,11490,11520,1793,0.0
2019-02-28,11555,11555,11505,11520,3295,0.0
2019-03-04,11180,11520,11180,11520,2800,0.0
