Date,Open,High,Low,Close,Volume,Change
2019-04-16,9591,9620,9591,9621,21,
2019-04-17,9610,9610,9564,9594,360,-0.00280636108512633
2019-04-18,9606,9606,9430,9432,31,-0.016885553470919357
2019-04-19,9473,9473,9463,9466,20,0.0036047497879558854
2019-04-22,9473,9473,9473,9475,10,0.00095077118106901
2019-04-23,9463,9463,9449,9452,21,-0.0024274406332454035
2019-04-24,9488,9488,9321,9325,20,-0.013436309775708866
2019-04-25,9312,9312,9312,9315,10,-0.0010723860589811895
2019-04-26,9246,9246,9246,9249,10,-0.007085346215781052
2019-04-29,9289,9402,9289,9404,20,0.016758568493891124
2019-04-30,9407,9407,9316,9391,23,-0.0013823904721395053
2019-05-02,9331,9407,9331,9409,20,0.0019167287828771862
2019-05-03,9387,9387,9387,9391,10,-0.00191306196195129
2019-05-07,9232,9232,9222,9224,21,-0.0177829837078054
2019-05-08,9114,9209,9114,9210,21,-0.0015177797051171282
2019-05-09,9156,9156,8916,8916,23,-0.0319218241042345
2019-05-10,8901,8921,8901,8907,21,-0.0010094212651413637
2019-05-13,8820,8820,8764,8766,21,-0.0158302458740317
2019-05-14,8651,8789,8646,8789,21,0.002623773671001528
2019-05-15,8802,8850,8802,8850,20,0.006940493799066916
2019-05-16,8859,8859,8717,8718,20,-0.014915254237288122
2019-05-17,8774,8805,8678,8681,21,-0.0042440926818078095
2019-05-20,8722,8722,8661,8662,20,-0.0021886879391774805
2019-05-21,8664,8722,8664,8723,20,0.007042253521126751
2019-05-22,8774,8774,8646,8753,21,0.003439183767052656
2019-05-23,8731,8731,8646,8718,21,-0.003998629041471524
2019-05-24,8656,8656,8622,8637,21,-0.009291121816930481
2019-05-27,8627,8637,8627,8637,20,0.0
2019-05-28,8622,8673,8622,8677,20,0.004631237698274893
2019-05-29,8622,8622,8561,8562,20,-0.013253428604356299
2019-05-30,8570,8637,8570,8637,20,0.008759635599159044
2019-05-31,8617,8622,8617,8625,20,-0.0013893713094824678
2019-06-03,8627,8779,8627,8779,20,0.01785507246376805
2019-06-04,8754,8754,8754,8757,20,-0.0025059801799749426
2019-06-05,8855,8855,8749,8753,20,-0.0004567774351946774
2019-06-07,8749,8779,8749,8779,20,0.0029704101450931386
2019-06-10,8840,8881,8840,8885,20,0.01207426813987933
2019-06-11,8891,8947,8891,8951,20,0.007428249859313452
2019-06-12,8935,8935,8921,8921,20,-0.003351580828957701
2019-06-13,8911,8911,8896,8899,20,-0.002466091245376112
2019-06-14,8881,8881,8835,8837,20,-0.006967074952241803
2019-06-17,8840,8840,8820,8824,20,-0.0014710874731244106
2019-06-18,8830,8859,8830,8860,20,0.004079782411604782
2019-06-19,8996,9011,8996,9012,20,0.017155756207674955
2019-06-20,9006,9048,9006,9049,20,0.004105636928539713
2019-06-21,9077,9077,8987,8992,19447,-0.006299038567797566
2019-06-24,9018,9052,9011,9026,125186,0.0037811387900354987
2019-06-25,9013,9013,8996,8997,20,-0.0032129403944161083
2019-06-26,9006,9006,8991,9007,22,0.0011114816049795362
2019-06-27,9033,9109,9033,9112,23,0.011657599644720795
2019-06-28,9133,9133,9104,9107,20,-0.0005487269534679706
2019-07-01,9184,9184,9161,9163,32,0.006149116064565696
2019-07-02,9104,9114,9104,9116,20,-0.005129324457055495
2019-07-03,9081,9081,8982,8982,20,-0.014699429574374756
2019-07-04,8982,9057,8982,9058,20,0.008461367178802082
2019-07-05,9067,9067,9048,9049,20,-0.0009935968204901613
2019-07-08,8967,8967,8845,8845,20,-0.022543927505801697
2019-07-09,8855,8855,8797,8799,20,-0.0052006783493498965
2019-07-10,8840,8850,8840,8850,20,0.005796113194681318
2019-07-11,8906,8982,8906,8982,20,0.014915254237288122
2019-07-12,8987,8987,8962,8965,20,-0.0018926742373636118
2019-07-15,8962,8987,8962,8987,31,0.0024539877300613355
2019-07-16,9006,9053,9006,9022,53,0.0038945142984310177
2019-07-17,9001,9001,8952,8956,20,-0.0073154511194857275
2019-07-18,8947,8947,8901,8903,20,-0.005917820455560552
2019-07-19,8982,9053,8982,9046,3778,0.016062001572503704
2019-07-22,9043,9062,9043,9063,20,0.001879283661286646
2019-07-23,9077,9077,9077,9078,27,0.0016550810989739428
2019-07-24,9094,9094,8991,8992,20,-0.009473452302269258
2019-07-25,9013,9013,8930,8931,20,-0.006783807829181532
2019-07-26,8896,8901,8896,8903,20,-0.0031351472399507863
2019-07-29,8864,8864,8708,8723,22,-0.020217904077277304
2019-07-30,8722,8779,8722,8774,33,0.005846612403989537
2019-07-31,8722,8722,8703,8703,20,-0.008092090266697105
2019-08-01,8622,8651,8622,8652,20,-0.005860048259220929
2019-08-02,8523,8556,8523,8558,20,-0.010864539990753541
2019-08-05,8499,8499,8329,8331,20,-0.02652488899275529
2019-08-06,8083,8182,8083,8179,32,-0.018245108630416507
2019-08-07,8225,8225,8169,8170,20,-0.0011003790194400453
2019-08-08,8215,8263,8215,8245,56,0.009179926560587415
2019-08-09,8301,8319,8286,8321,45,0.009217707701637323
2019-08-12,8338,8342,8311,8346,202,0.0030044465809397902
2019-08-13,8276,8276,8258,8260,20,-0.010304337407141095
2019-08-14,8372,8372,8334,8336,20,0.00920096852300234
2019-08-16,8301,8301,8271,8275,20,-0.007317658349328182
2019-08-19,8342,8357,8342,8359,110501,0.010151057401812658
2019-08-20,8377,8465,8357,8463,42,0.012441679626749691
2019-08-21,8438,8480,8438,8483,20,0.0023632281696797097
2019-08-22,8480,8480,8386,8412,42,-0.00836968053754572
2019-08-23,8347,8409,8347,8412,20,0.0
2019-08-26,8240,8253,8240,8255,20,-0.01866381359961955
2019-08-27,8296,8315,8271,8275,53,0.0024227740763174133
2019-08-28,8329,8367,8329,8369,20,0.011359516616314291
2019-08-29,8386,8386,8324,8326,20,-0.005138009320109882
2019-08-30,8390,8494,8390,8496,46,0.020417967811674265
2019-09-02,8480,8490,8480,8492,20,-0.00047080979284364055
2019-09-03,8475,8475,8470,8473,20,-0.0022373999057936356
2019-09-04,8466,8566,8466,8566,23,0.010976041543727222
2019-09-05,8632,8703,8632,8703,31,0.015993462526266544
2019-09-06,8754,8754,8727,8728,20,0.002872572676088758
2019-09-09,8754,8789,8754,8789,20,0.006989000916590271
2019-09-10,8815,8835,8815,8837,20,0.005461372169757617
2019-09-11,8916,8916,8876,8911,30,0.008373882539323363
2019-09-16,8942,8962,8942,8965,20,0.0060599259342386524
2019-09-17,8977,8977,8967,8970,20,0.000557724484104849
2019-09-18,8977,8996,8977,8997,20,0.003010033444815985
2019-09-19,9006,9048,9006,9049,19236,0.005779704345893144
2019-09-20,9062,9109,9062,9112,14701,0.006962095259144707
2019-09-23,9099,9099,9094,9097,20,-0.0016461808604039119
2019-09-24,9081,9133,9052,9134,48,0.004067274925799724
2019-09-25,9072,9072,8977,8977,20,-0.0171885263849354
2019-09-26,9033,9033,8996,8997,24,0.0022279157847833186
2019-09-27,8967,8967,8930,8931,20,-0.007335778592864273
2019-09-30,8901,8991,8901,8992,30,0.0068301422013212765
2019-10-01,8982,9013,8982,9017,46,0.0027802491103203764
2019-10-02,8962,8962,8855,8855,20,-0.01796606410114232
2019-10-04,8810,8835,8802,8804,45,-0.0057594579333709595
2019-10-07,8815,8815,8789,8789,20,-0.0017037710131758699
2019-10-08,8815,8930,8815,8931,20,0.01615655933553306
2019-10-10,8835,8872,8835,8875,20,-0.0062702944799014615
2019-10-11,8939,8939,8935,8936,20,0.006873239436619771
2019-10-14,9033,9033,8996,9022,62,0.009623992837958895
2019-10-15,9023,9023,9013,9017,20,-0.0005542008423853328
2019-10-16,9089,9089,9077,9078,20,0.006764999445491915
2019-10-17,9094,9094,9013,9017,20,-0.006719541749284019
2019-10-18,9052,9052,8952,8956,20,-0.006764999445491804
2019-10-21,8977,8977,8967,8970,20,0.0015631978561858606
2019-10-22,9023,9104,9023,9107,42,0.015273132664437084
2019-10-23,9085,9085,9057,9058,20,-0.005380476556494984
2019-10-24,9109,9109,9067,9068,20,0.0011039964672112657
2019-10-25,9072,9072,9072,9073,20,0.0005513895015438752
2019-10-28,9099,9109,9085,9102,61,0.0031962967045078283
2019-10-29,9148,9148,9099,9102,20,0.0
2019-10-30,9109,9109,9052,9053,25,-0.005383432212700545
2019-10-31,9114,9114,9085,9087,20,0.0037556611068154666
