Date,Open,High,Low,Close,Volume,Change
2019-01-02,115125,115466,114963,115112,3220,-0.0001216058926740704
2019-01-03,115125,115381,115125,115150,7239,0.000330113280978539
2019-01-04,115187,115305,114755,114875,2877,-0.0023881893182805536
2019-01-07,115396,115396,114646,114922,5688,0.00040914036996730907
2019-01-08,114840,114954,114679,114780,3210,-0.0012356206818537885
2019-01-09,114594,114669,114422,114614,4349,-0.0014462449904164565
2019-01-10,114812,115001,114765,114970,2336,0.0031060777915437043
2019-01-11,114978,114978,114807,114808,2590,-0.00140906323388712
2019-01-14,114760,114897,114560,114899,3352,0.0007926276914500541
2019-01-15,115001,115086,114916,115089,3162,0.0016536262282527137
2019-01-16,115172,115210,114958,115026,5046,-0.0005474024450642379
2019-01-17,115034,115063,114945,115046,1461,0.00017387373289512453
2019-01-18,114877,114877,114755,114756,3346,-0.0025207308380995608
2019-01-21,114641,114721,114584,114638,4111,-0.0010282686744048641
2019-01-22,114551,114765,114499,114766,4063,0.0011165582093197735
2019-01-23,114873,114892,114783,114894,412,0.0011153128975480708
2019-01-24,114996,114996,114868,114960,1453,0.0005744425296361211
2019-01-25,114892,115001,114778,114780,2175,-0.0015657620041753528
2019-01-28,114726,114736,114570,114651,1855,-0.0011238891792995087
2019-01-29,114594,114651,114517,114519,1441,-0.0011513200931522194
2019-01-30,114512,114537,114342,114344,2878,-0.001528130703202124
2019-01-31,114626,114755,114490,114624,5419,0.002448751136920224
2019-02-01,114621,114987,114621,114927,3978,0.0026434254606364505
2019-02-07,115016,115082,114868,114955,13390,0.0002436329148067795
2019-02-08,115125,115262,115096,115160,488,0.0017833065112435875
2019-02-11,115135,115371,115135,115335,970,0.0015196248697464387
2019-02-12,115333,115362,115077,115126,836,-0.0018121125417263073
2019-02-13,115053,115162,114968,114994,450,-0.001146569845213108
2019-02-14,115135,115135,114963,115055,813,0.0005304624589108631
2019-02-15,115073,115366,115073,115287,610,0.0020164269262525902
2019-02-18,115296,115296,115021,115097,589,-0.0016480609262102819
2019-02-19,115039,115053,114950,115055,377,-0.00036490959799129197
2019-02-20,114940,115130,114940,115036,386,-0.0001651384120637811
2019-02-21,115034,115172,114807,114890,1500,-0.0012691679126534128
2019-02-22,114868,114968,114826,114917,194,0.00023500739838100415
2019-02-25,114902,115044,114902,114917,2119,0.0
2019-02-26,114865,114963,114840,114894,644,-0.00020014445208282883
2019-02-27,115153,115153,115034,115093,47772,0.0017320312635995538
2019-02-28,115053,115148,114950,115150,1072,0.0004952516660439166
2019-03-04,115153,115153,114755,114795,1823,-0.0030829353017802763
2019-03-05,114817,114897,114755,114756,8992,-0.00033973605122172845
2019-03-06,114812,114860,114783,114860,391,0.0009062706960856204
2019-03-07,114958,115101,114958,115079,299,0.001906668988333582
2019-03-08,115243,115338,115172,115330,12138,0.0021811103676605548
2019-03-11,115296,115357,115229,115255,1224,-0.0006503078123645256
2019-03-12,115200,115220,115116,115155,47,-0.0008676413170795039
2019-03-13,115528,115528,115396,115444,10862,0.0025096608918413477
2019-03-14,115413,115466,115310,115364,1365,-0.0006929766813347227
2019-03-15,115352,115352,115143,115250,1771,-0.0009881765542110177
2019-03-18,115191,115277,115116,115169,1562,-0.0007028199566160298
2019-03-19,115157,115343,115148,115344,478,0.0015195061170973911
2019-03-20,115333,115433,115239,115354,5834,8.669718407539051e-05
2019-03-21,115262,115770,115262,115728,22966,0.00324219359536726
2019-03-22,115727,115846,115727,115828,14362,0.0008640951195908464
2019-03-25,115836,116306,115817,116265,42572,0.0037728355837967076
2019-03-26,116178,116297,116044,116051,11319,-0.0018406227153485721
2019-03-27,116183,116590,116183,116592,14110,0.004661743543786789
2019-03-28,116709,117017,116675,117014,23087,0.003619459311101858
2019-03-29,117022,117022,116860,116966,3608,-0.00041020732561913853
2019-04-01,116818,116828,116604,116606,2097,-0.003077817485423129
2019-04-02,116553,116680,116258,116644,1777,0.000325883745261768
2019-04-03,116727,116727,116319,116449,25112,-0.0016717533692259812
2019-04-04,116419,116533,116234,116531,74848,0.0007041709246107253
2019-04-05,116510,116510,116314,116350,64634,-0.0015532347615655473
2019-04-08,116339,116672,116329,116672,87112,0.002767511817791224
2019-04-09,116533,116609,116443,116553,78014,-0.0010199533735600896
2019-04-10,116558,116623,116558,116582,67906,0.0002488138443454968
