Date,Open,High,Low,Close,Volume,Change
2019-01-02,6846,6872,6702,6745,671,-0.015615878575598319
2019-01-03,6747,6801,6697,6776,20809,0.004595997034840593
2019-01-04,6773,6882,6751,6880,48369,0.015348288075560879
2019-01-07,6917,6995,6917,6939,4059,0.008575581395348753
2019-01-08,6986,6995,6917,6934,21967,-0.0007205649228995137
2019-01-09,6941,7171,6941,7154,8476,0.03172771848860689
2019-01-10,7098,7161,7058,7164,4008,0.0013978194017332246
2019-01-11,7157,7185,7121,7173,2147,0.0012562814070351536
2019-01-14,7157,7157,7030,7060,2257,-0.015753520144988098
2019-01-15,7098,7171,7085,7173,868,0.016005665722379714
2019-01-16,7148,7201,7148,7181,1399,0.001115293461592115
2019-01-17,7201,7210,7121,7132,12825,-0.006823562177969644
2019-01-18,7206,7220,7157,7173,4335,0.005748738081884364
2019-01-21,7225,7319,7225,7295,6906,0.017008225289279144
2019-01-22,7275,7275,7239,7240,1868,-0.007539410555174819
2019-01-23,7220,7275,7171,7263,5993,0.003176795580110525
2019-01-24,7215,7239,7171,7191,3436,-0.009913258983890949
2019-01-25,7166,7275,7153,7254,2169,0.008760951188986343
2019-01-28,7229,7270,7206,7214,5095,-0.005514199062586211
2019-01-29,7193,7234,7116,7227,4036,0.001802051566398566
2019-01-30,7296,7396,7248,7399,3566,0.0237996402379963
2019-01-31,7473,7476,7346,7417,8602,0.0024327611839438656
2019-02-01,7409,7433,7378,7419,3902,0.0002696508022110855
2019-02-07,7428,7473,7364,7444,13117,0.0033697263782181963
2019-02-08,7424,7424,7234,7295,52447,-0.020016120365394907
2019-02-11,7292,7292,7188,7263,14867,-0.004386566141192594
2019-02-12,7251,7292,7201,7268,5585,0.0006884207627702033
2019-02-13,7275,7292,7220,7254,5384,-0.0019262520638414493
2019-02-14,7215,7292,7152,7295,4196,0.005652054039150922
2019-02-15,7279,7283,7193,7214,3373,-0.01110349554489376
2019-02-18,7220,7287,7220,7272,964,0.00803992237316331
2019-02-19,7261,7338,7261,7330,39455,0.007975797579758082
2019-02-20,7328,7517,7328,7515,23288,0.0252387448840381
2019-02-21,7476,7536,7454,7529,13467,0.001862940785096523
2019-02-22,7509,7541,7445,7515,4147,-0.001859476690131534
2019-02-25,7557,7590,7509,7557,7154,0.005588822355289347
2019-02-26,7553,7633,7553,7638,7256,0.010718539102818614
2019-02-27,7633,7653,7527,7561,14464,-0.010081173081958661
2019-02-28,7594,7594,7424,7465,3129,-0.012696733236344349
2019-03-04,7409,7532,7409,7457,6537,-0.0010716677829872845
2019-03-05,7419,7424,7301,7330,9217,-0.017030977604934994
2019-03-06,7356,7391,7301,7330,4258,0.0
2019-03-07,7328,7328,7239,7268,7619,-0.008458390177353392
2019-03-08,7248,7248,7095,7101,7734,-0.022977435332966478
2019-03-11,7103,7134,7058,7119,1137,0.0025348542458809575
2019-03-12,7171,7220,7171,7181,2247,0.008709088355105976
2019-03-13,7185,7251,7185,7240,4784,0.008216125887759329
2019-03-14,7279,7305,7243,7304,4587,0.008839779005524795
2019-03-15,7296,7409,7296,7380,4247,0.010405257393209189
2019-03-18,7356,7356,7296,7308,1338,-0.009756097560975618
2019-03-19,7323,7338,7283,7299,514,-0.0012315270935960854
2019-03-20,7266,7292,7261,7295,568,-0.0005480202767502718
2019-03-21,7296,7368,7225,7259,2760,-0.004934886908841696
2019-03-22,7251,7283,7198,7209,2368,-0.00688800110208021
2019-03-25,7153,7161,7103,7128,10313,-0.011235955056179803
2019-03-26,7121,7134,7090,7115,3844,-0.001823793490460135
2019-03-27,7121,7139,7090,7142,2884,0.0037947997189036187
2019-03-28,7121,7121,7058,7124,1565,-0.00252030243629231
2019-03-29,7121,7157,7058,7159,1013,0.004912970241437442
2019-04-01,7166,7360,7153,7358,7666,0.027797178376868237
2019-04-02,7391,7468,7319,7384,44211,0.0035335689045936647
2019-04-03,7328,7514,7328,7489,11171,0.01421993499458285
2019-04-04,7500,7585,7486,7525,34002,0.00480705034049933
2019-04-05,7562,7590,7517,7547,6019,0.002923588039867031
2019-04-08,7572,7598,7509,7529,4256,-0.002385053663707448
2019-04-09,7527,7567,7504,7506,2289,-0.0030548545623588774
2019-04-10,7490,7527,7464,7529,3898,0.0030642152944311274
2019-04-11,7532,7594,7495,7501,12212,-0.003718953380262957
2019-04-12,7495,7545,7454,7511,1222,0.0013331555792561733
2019-04-15,7509,7567,7440,7494,35029,-0.002263347090933343
2019-04-16,7454,7495,7454,7494,1409,0.0
2019-04-17,7468,7495,7433,7485,8111,-0.0012009607686148671
2019-04-18,7490,7541,7404,7439,2535,-0.0061456245824983435
2019-04-19,7428,7433,7387,7408,1135,-0.0041672267777926875
2019-04-22,7391,7391,7319,7367,3309,-0.005534557235421178
2019-04-23,7360,7364,7328,7343,1503,-0.003257771141577326
2019-04-24,7346,7368,7229,7245,6661,-0.013346043851286904
2019-04-25,7266,7266,7225,7254,3023,0.001242236024844745
2019-04-26,7234,7234,7121,7154,7403,-0.013785497656465417
2019-04-29,7158,7259,7134,7260,3959,0.014816885658373025
2019-04-30,7259,7277,7139,7196,18268,-0.008815426997245135
2019-05-02,7121,7172,7102,7168,12741,-0.0038910505836575737
2019-05-03,7176,7176,7094,7109,1923,-0.008231026785714302
2019-05-07,7070,7070,6950,7022,5235,-0.012238008158672153
2019-05-08,6932,7020,6932,7017,2853,-0.000712047849615538
2019-05-09,7010,7010,6849,6851,2242,-0.023656833404588906
2019-05-10,6886,6909,6799,6838,35456,-0.00189753320683117
2019-05-13,6818,6818,6717,6728,3760,-0.016086575021936222
2019-05-14,6693,6781,6693,6765,12103,0.005499405469678864
2019-05-15,6753,6845,6749,6848,4446,0.012269031781226847
2019-05-16,6804,6813,6708,6709,4509,-0.020297897196261627
2019-05-17,6735,6804,6712,6713,3760,0.000596214040840648
2019-05-20,6726,6781,6689,6709,920,-0.0005958587814688387
2019-05-21,6708,6708,6634,6682,47082,-0.0040244447756744295
2019-05-22,6717,6717,6639,6704,30008,0.003292427416941024
2019-05-23,6703,6703,6630,6659,2207,-0.006712410501193311
2019-05-24,6606,6661,6588,6654,2085,-0.0007508634930170066
2019-05-27,6656,6698,6625,6699,1204,0.006762849413886274
2019-05-28,6703,6753,6693,6732,5553,0.0049261083743843415
2019-05-29,6749,6749,6634,6645,2390,-0.012923351158645291
2019-05-30,6656,6698,6639,6682,7143,0.005568096313017357
2019-05-31,6656,6684,6639,6687,8641,0.0007482789583956873
2019-06-03,6647,6823,6615,6819,3673,0.019739793629430347
2019-06-04,6813,6827,6767,6806,2163,-0.0019064378941193727
2019-06-05,6818,6818,6753,6774,2413,-0.0047017337643255885
2019-06-07,6767,6771,6703,6755,3852,-0.0028048420431060483
2019-06-10,6767,6835,6762,6838,2105,0.012287194670614454
2019-06-11,6840,6937,6840,6939,12781,0.014770400701959563
2019-06-12,6937,7020,6937,6970,2781,0.00446750252197714
2019-06-13,6964,6979,6909,6980,98,0.0014347202295552641
2019-06-14,6974,6974,6927,6958,56,-0.003151862464183419
2019-06-17,6955,6964,6891,6916,1720,-0.006036217303822977
2019-06-18,6909,6937,6891,6939,201,0.00332562174667439
2019-06-19,6974,7005,6955,6966,3572,0.0038910505836575737
2019-06-20,6979,6992,6946,6970,2438,0.0005742176284810885
2019-06-21,6969,7015,6969,6994,1710,0.003443328550932545
