Date,Open,High,Low,Close,Volume,Change
2019-01-02,9345,9410,9330,9400,217766,0.005347593582887722
2019-01-03,9400,9440,9375,9440,203861,0.004255319148936065
2019-01-04,9450,9490,9450,9460,296277,0.0021186440677967155
2019-01-07,9380,9440,9350,9425,271870,-0.0036997885835095
2019-01-08,9405,9420,9355,9380,97410,-0.004774535809018543
2019-01-09,9370,9400,9345,9350,83214,-0.0031982942430703876
2019-01-10,9445,9475,9430,9460,110269,0.0117647058823529
2019-01-11,9410,9460,9390,9450,103976,-0.0010570824524313016
2019-01-14,9405,9440,9390,9435,50897,-0.0015873015873015817
2019-01-15,9440,9445,9410,9430,134992,-0.0005299417064122958
2019-01-16,9400,9435,9390,9430,131134,0.0
2019-01-17,9420,9445,9415,9430,59081,0.0
2019-01-18,9425,9435,9405,9430,72907,0.0
2019-01-21,9370,9370,9340,9370,77918,-0.006362672322375418
2019-01-22,9335,9335,9310,9310,36601,-0.006403415154749181
2019-01-23,9355,9375,9345,9375,56108,0.00698174006444674
2019-01-24,9350,9365,9330,9340,23711,-0.0037333333333333663
2019-01-25,9350,9355,9320,9355,32802,0.0016059957173446548
2019-01-28,9465,9510,9460,9500,145234,0.015499732763228247
2019-01-29,9500,9515,9490,9510,21600,0.001052631578947416
2019-01-30,9540,9585,9540,9585,58738,0.007886435331230235
2019-01-31,9610,9635,9590,9625,93064,0.004173187271778733
2019-02-01,9630,9640,9600,9615,89901,-0.0010389610389610615
2019-02-07,9520,9520,9485,9505,57306,-0.0114404576183047
2019-02-08,9545,9545,9520,9525,73298,0.002104155707522315
2019-02-11,9555,9575,9545,9565,48819,0.004199475065616909
2019-02-12,9515,9540,9505,9540,207848,-0.002613695765812829
2019-02-13,9530,9570,9525,9570,30003,0.003144654088050425
2019-02-14,9520,9530,9510,9530,36166,-0.004179728317659337
2019-02-15,9535,9555,9535,9550,48313,0.0020986358866736943
2019-02-18,9605,9650,9605,9635,47133,0.008900523560209317
2019-02-19,9650,9655,9635,9645,60500,0.0010378827192527584
2019-02-20,9740,9805,9740,9755,134718,0.011404872991187087
2019-02-21,9765,9765,9725,9750,74573,-0.0005125576627370565
2019-02-22,9640,9650,9630,9640,32957,-0.011282051282051286
2019-02-25,9655,9700,9650,9700,32457,0.006224066390041472
2019-02-26,9665,9675,9645,9665,42162,-0.0036082474226803996
2019-02-27,9665,9680,9645,9660,24787,-0.0005173305742369738
2019-02-28,9610,9610,9570,9575,85735,-0.008799171842650111
2019-03-04,9420,9440,9395,9405,107353,-0.017754569190600478
2019-03-05,9360,9360,9325,9340,82962,-0.006911217437533201
2019-03-06,9350,9380,9345,9370,69463,0.0032119914346895317
2019-03-07,9350,9370,9335,9350,33518,-0.002134471718249764
2019-03-08,9345,9400,9340,9400,37843,0.005347593582887722
2019-03-11,9420,9450,9420,9450,101354,0.005319148936170137
2019-03-12,9385,9420,9370,9420,40389,-0.0031746031746031633
2019-03-13,9460,9500,9460,9495,236736,0.0079617834394905
2019-03-14,9500,9520,9465,9465,210254,-0.003159557661927326
2019-03-15,9430,9460,9390,9460,59811,-0.0005282620179608566
2019-03-18,9460,9460,9435,9450,28343,-0.0010570824524313016
2019-03-19,9470,9495,9450,9490,24540,0.004232804232804144
2019-03-20,9475,9495,9470,9495,223238,0.0005268703898841931
2019-03-21,9540,9595,9540,9590,103052,0.010005265929436513
2019-03-22,9520,9535,9500,9535,30355,-0.0057351407716371705
2019-03-25,9540,9580,9525,9575,91935,0.004195070791819688
2019-03-26,9610,9620,9580,9600,52503,0.0026109660574411553
2019-03-27,9570,9580,9535,9545,96475,-0.005729166666666674
2019-03-28,9525,9525,9485,9520,34754,-0.002619172341540077
2019-03-29,9385,9385,9330,9350,219384,-0.017857142857142905
2019-04-01,9365,9400,9360,9375,102884,0.002673796791443861
2019-04-02,9335,9355,9320,9345,94103,-0.0031999999999999806
2019-04-03,9360,9390,9360,9390,82669,0.0048154093097914075
2019-04-04,9350,9390,9350,9385,141446,-0.0005324813631523151
2019-04-05,9365,9385,9345,9355,65519,-0.003196590303676028
2019-04-08,9360,9415,9360,9415,53956,0.006413682522715236
2019-04-09,9420,9440,9410,9425,44325,0.0010621348911312722
2019-04-10,9455,9470,9440,9470,41300,0.004774535809018543
2019-04-11,9485,9495,9475,9485,80645,0.0015839493136220462
2019-04-12,9375,9390,9360,9390,61270,-0.010015814443858684
2019-04-15,9360,9360,9325,9340,122869,-0.005324813631522929
2019-04-16,9330,9340,9300,9315,60883,-0.002676659528907943
2019-04-17,9255,9270,9230,9260,114761,-0.005904455179817525
2019-04-18,9235,9240,9195,9195,74090,-0.007019438444924364
2019-04-19,9230,9240,9200,9240,14640,0.004893964110929794
2019-04-22,9250,9280,9240,9275,74034,0.0037878787878788955
2019-04-23,9245,9250,9215,9220,37577,-0.005929919137466322
2019-04-24,9210,9220,9190,9200,43487,-0.002169197396963085
2019-04-25,9245,9250,9220,9250,42788,0.005434782608695565
2019-04-26,9270,9285,9255,9285,56784,0.003783783783783745
2019-04-29,9315,9320,9295,9310,109800,0.002692514808831481
2019-04-30,9275,9305,9270,9300,80403,-0.0010741138560687036
2019-05-02,9250,9250,9205,9215,329757,-0.009139784946236573
2019-05-03,9195,9215,9190,9200,42796,-0.0016277807921866172
2019-05-07,9280,9300,9265,9300,87200,0.010869565217391353
2019-05-08,9305,9320,9300,9315,38082,0.001612903225806539
2019-05-09,9285,9295,9260,9290,390456,-0.0026838432635534204
2019-05-10,9300,9315,9280,9305,58945,0.0016146393972011897
2019-05-13,9305,9325,9280,9300,74837,-0.0005373455131649774
2019-05-14,9420,9440,9400,9405,103386,0.011290322580645107
2019-05-15,9400,9400,9370,9375,40640,-0.0031897926634768536
