,asset_1,asset_2,asset_1_name,asset_2_name,A,B,l_max,theta,mu,sigma,x_0,x_T,d_star,b_star,t_first_d_star,t_first_b_star
287,A174350,A280940,"('TIGER 로우볼', 'volatility')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,0.055276,3.741827,1.0671928055048614,22.807830849336028,0.15282850606922577,1.0552763819095476,1.0749088306338896,0.9949748743718593,1.1256281407035176,300.0,inf
288,A244670,A305720,"('KODEX 밸류Plus', 'value')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,-0.296482,3.513511,0.9043341803407958,1.609622511769326,0.19516581708270775,0.7035175879396985,0.8948479595678664,0.6432160804020101,1.1155778894472361,inf,inf
289,A244670,A091180,"('KODEX 밸류Plus', 'value')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.326633,3.590739,0.7340924071685941,5.048615409271061,0.16810920592779968,0.6733668341708543,0.7847472088621401,0.5829145728643216,0.8542713567839196,313.0,inf
290,A244670,A228800,"('KODEX 밸류Plus', 'value')","('TIGER 여행레저', 'retail')",1.0,-0.457286,3.71477,0.6844024604945838,1.7673011715993718,0.15062623226503385,0.542713567839196,0.7005288056966518,0.4824120603015075,0.8442211055276382,inf,inf
291,A244670,A161510,"('KODEX 밸류Plus', 'value')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.869347,3.792209,-0.32037377749439927,-0.5363087673354283,0.14596882202169653,0.1306532663316583,0.3528366749764493,0.0,0.1407035175879397,inf,200.0
292,A244670,A150460,"('KODEX 밸류Plus', 'value')","('TIGER 중국소비테마', 'china,retail')",1.0,-0.778894,3.943508,0.22864269886735467,17.975307441588424,0.11932710514587877,0.22110552763819102,0.26122978143828823,0.1708542713567839,0.2814070351758794,317.0,247.0
293,A244670,A228810,"('KODEX 밸류Plus', 'value')","('TIGER 미디어컨텐츠', 'retail')",1.0,-0.316583,3.559304,1.1289725514318774,0.5634179611257445,0.19067744716376167,0.6834170854271356,0.8651277949715362,0.6834170854271356,1.407035175879397,inf,inf
294,A244670,A139220,"('KODEX 밸류Plus', 'value')","('TIGER 200 건설', 'utilities')",1.0,-0.60804,3.818691,0.43706793808235295,5.506974027633992,0.14415803811299427,0.3919597989949749,0.4830355698927089,0.31155778894472363,0.542713567839196,inf,250.0
295,A244670,A117680,"('KODEX 밸류Plus', 'value')","('KODEX 철강', 'commodity')",1.0,-0.457286,3.735216,0.6449489433971125,4.853061222699369,0.147205383825278,0.542713567839196,0.6989206324613917,0.5125628140703518,0.7537688442211056,inf,inf
296,A244670,A174350,"('KODEX 밸류Plus', 'value')","('TIGER 로우볼', 'volatility')",1.0,-1.0,3.927925,-1.9984714756308777,-0.11140470405934177,0.12405981136183504,0.0,0.18231455837534316,0.0,0.010050251256281407,inf,200.0
297,A244670,A322150,"('KODEX 밸류Plus', 'value')","('KINDEX 스마트하이베타', 'factor-model')",1.0,-0.738693,3.847363,0.2671194083392023,4.713774317887104,0.12754696502015783,0.2613065326633166,0.30530563099963726,0.15075376884422112,0.37185929648241206,313.0,inf
298,A244670,A337120,"('KODEX 밸류Plus', 'value')","('KODEX Fn멀티팩터', 'factor-model')",1.0,-0.829146,3.859163,0.18705083139427786,6.158311777799325,0.1269009142733136,0.17085427135678388,0.2296917975382814,0.08040201005025126,0.2814070351758794,307.0,inf
299,A244670,A147970,"('KODEX 밸류Plus', 'value')","('TIGER 모멘텀', 'momentum')",1.0,-0.849246,3.917789,0.44603758246546815,0.8433795784963388,0.11978185226810323,0.1507537688442212,0.31885894954039307,0.15075376884422112,0.6130653266331658,inf,inf
300,A244670,A243880,"('KODEX 밸류Plus', 'value')","('TIGER 200IT레버리지', 'leverage,technology')",1.0,-0.18593,3.620194,0.856475451923873,3.888205998263686,0.17349998602198277,0.8140703517587939,0.9087085966319615,0.6834170854271356,0.9949748743718593,315.0,inf
301,A244670,A153130,"('KODEX 밸류Plus', 'value')","('KODEX 단기채권', 'bond')",1.0,1.0,3.429527,2.143707091981434,3.062029889798697,0.21388323920851984,2.0,2.1931795382127293,0.0,0.0,inf,200.0
302,A244670,A148070,"('KODEX 밸류Plus', 'value')","('KOSEF 국고채10년', 'bond')",1.0,0.19598,3.430923,1.3876727002786533,2.4104889831609766,0.21385333551332067,1.1959798994974875,1.413743089924038,1.135678391959799,1.5778894472361809,inf,inf
303,A244670,A332620,"('KODEX 밸류Plus', 'value')","('ARIRANG 미국장기우량회사채', 'US,bond')",1.0,0.407035,3.45758,1.6628124096542891,2.2730091483907056,0.20913812903944792,1.407035175879397,1.6666905495795086,1.407035175879397,1.8391959798994975,327.0,inf
304,A244670,A182490,"('KODEX 밸류Plus', 'value')","('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')",1.0,-0.527638,3.437062,0.5973784893794003,3.115212769883969,0.2118044350719269,0.4723618090452262,0.6517822047397069,0.37185929648241206,0.7939698492462312,inf,inf
305,A244670,A292770,"('KODEX 밸류Plus', 'value')","('KODEX 국채선물3년인버스', 'inverse,bond')",1.0,-0.346734,3.42995,0.8309237748579789,2.5706313264730243,0.21349976512229132,0.6532663316582915,0.8635781891255438,0.592964824120603,1.035175879396985,337.0,inf
306,A244670,A123310,"('KODEX 밸류Plus', 'value')","('TIGER 인버스', 'inverse')",1.0,0.889447,3.787028,1.9135781722993603,4.7358123608106135,0.14057538456933075,1.8894472361809045,1.9582765384361074,1.7889447236180904,1.9899497487437185,313.0,250.0
307,A244670,A292340,"('KODEX 밸류Plus', 'value')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,-0.507538,3.699951,0.5357792832407323,5.158914949626573,0.15225827643371148,0.49246231155778897,0.5884108832884788,0.4020100502512563,0.6432160804020101,335.0,250.0
308,A244670,A166400,"('KODEX 밸류Plus', 'value')","('TIGER 200커버드콜5%OTM', 'option')",1.0,-0.839196,3.741731,0.16801223331479778,6.584790379720899,0.14965015997022313,0.16080402010050265,0.211044182122752,0.05025125628140704,0.2814070351758794,315.0,inf
309,A244670,A271050,"('KODEX 밸류Plus', 'value')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,0.045226,3.443087,1.322890468389443,1.7984790197277618,0.2114286087472178,1.0452261306532664,1.301591949811743,1.0452261306532664,1.5276381909547738,inf,inf
310,A244670,A132030,"('KODEX 밸류Plus', 'value')","('KODEX 골드선물(H)', 'commodity')",1.0,-0.115578,3.432176,1.0461252145624225,2.758790562457252,0.21404919487757434,0.8844221105527639,1.0856222580294392,0.8040201005025126,1.236180904522613,inf,inf
311,A244670,A138910,"('KODEX 밸류Plus', 'value')","('KODEX 구리선물(H)', 'commodity')",1.0,-0.306533,3.499645,0.9028700407700094,1.7197210179780822,0.20214458074324668,0.6934673366834171,0.8982076331138089,0.6331658291457286,1.1155778894472361,inf,inf
312,A244670,A316300,"('KODEX 밸류Plus', 'value')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,-0.356784,3.441919,0.8099344924708747,2.5122904326204076,0.20968503860754822,0.6432160804020101,0.8468644475774136,0.5728643216080402,1.015075376884422,inf,inf
313,A244670,A352560,"('KODEX 밸류Plus', 'value')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,-0.346734,3.479376,0.8502664539130342,1.6542182508066998,0.19927882272880607,0.6532663316582915,0.841586678068794,0.5829145728643216,1.065326633165829,inf,inf
314,A244670,A250780,"('KODEX 밸류Plus', 'value')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,0.477387,3.636269,1.6605760213944754,1.6727409401446005,0.1684503162321717,1.4773869346733668,1.6509829480662537,1.4271356783919598,1.8090452261306533,331.0,inf
315,A244670,A295020,"('KODEX 밸류Plus', 'value')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,-0.256281,3.431646,0.9487037545836509,2.281731432896167,0.21383059086888273,0.7437185929648241,0.9676120852210236,0.6934673366834171,1.155778894472362,inf,inf
316,A244670,A217780,"('KODEX 밸류Plus', 'value')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,0.346734,3.469013,1.4519463469685259,2.535840173342214,0.2058196230123347,1.3467336683417086,1.4966991762973052,1.2160804020100502,1.6281407035175879,inf,inf
317,A244670,A225030,"('KODEX 밸류Plus', 'value')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,0.59799,3.572293,3.9153251390377135,0.1127209979549283,0.18036749037969807,1.5979899497487438,1.7978842900607084,1.5979899497487438,2.0,inf,inf
318,A244670,A373530,"('KODEX 밸류Plus', 'value')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,0.59799,3.574207,1.66793579871861,2.675197738839002,0.1792269391837339,1.5979899497487438,1.7188199769228014,1.4673366834170853,1.8090452261306533,inf,inf
319,A244670,A280940,"('KODEX 밸류Plus', 'value')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,0.105528,3.431585,1.2729388530016568,2.6952387944015075,0.21395860376042927,1.105527638190955,1.3100403549476047,1.035175879396985,1.4572864321608041,337.0,inf
320,A322150,A305720,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,-0.457286,3.624579,0.7961052472705394,1.4033781393685671,0.1672655917258763,0.542713567839196,0.7406917662926551,0.542713567839196,0.9849246231155779,inf,inf
321,A322150,A091180,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.477387,3.803333,0.5815561756516898,9.25541305763929,0.13202349242427397,0.5226130653266332,0.6043713204090156,0.49246231155778897,0.6532663316582915,inf,inf
322,A322150,A228800,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 여행레저', 'retail')",1.0,-0.366834,3.563838,0.813472298957587,2.0369385244043516,0.15216473971782574,0.6331658291457286,0.8100274481651957,0.6231155778894473,0.964824120603015,inf,inf
323,A322150,A161510,"('KINDEX 스마트하이베타', 'factor-model')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.758794,3.64459,0.7113434964884059,0.7758298687277051,0.1498829272040105,0.2412060301507537,0.4713323943549894,0.24120603015075376,0.9246231155778895,inf,inf
324,A322150,A150460,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 중국소비테마', 'china,retail')",1.0,-0.648241,3.697229,0.41784662062157996,4.986203440186353,0.1280851076830465,0.3517587939698492,0.42942936832260026,0.30150753768844224,0.5125628140703518,inf,332.0
325,A322150,A228810,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 미디어컨텐츠', 'retail')",1.0,-0.316583,3.542389,1.0375265129482423,0.8640740646219806,0.1737818397484782,0.6834170854271356,0.876003068494512,0.6834170854271356,1.256281407035176,inf,inf
326,A322150,A139220,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 200 건설', 'utilities')",1.0,-0.567839,3.71976,0.5239528496653881,4.221191711923168,0.14084600428604083,0.4321608040201005,0.5412555810410938,0.3919597989949749,0.6331658291457286,inf,308.0
327,A322150,A117680,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 철강', 'commodity')",1.0,-0.356784,3.564241,0.7962124169208695,3.7941443404716866,0.16386516218117225,0.6432160804020101,0.8197308717020889,0.6331658291457286,0.9246231155778895,inf,inf
328,A322150,A174350,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 로우볼', 'volatility')",1.0,-0.959799,3.734959,0.2917703972815534,1.5109554997952013,0.1386163670733951,0.04020100502512558,0.23406662257577338,0.04020100502512563,0.4723618090452261,inf,inf
329,A322150,A244670,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 밸류Plus', 'value')",1.0,-0.768844,3.828598,0.2927898998578662,4.824575810245968,0.11517119970422139,0.23115577889447236,0.2880598836633935,0.19095477386934673,0.38190954773869346,inf,307.0
330,A322150,A337120,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX Fn멀티팩터', 'factor-model')",1.0,-1.0,4.583423,0.027614212013911347,10.198934835715196,0.06371396051342776,1.1102230246251565e-16,0.040805134189031644,0.0,0.07035175879396985,inf,inf
331,A322150,A147970,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 모멘텀', 'momentum')",1.0,-0.849246,3.859305,0.34221919220498753,2.0892128008277497,0.13045954647681007,0.1507537688442212,0.32973422306336886,0.15075376884422112,0.4824120603015075,inf,inf
332,A322150,A243880,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 200IT레버리지', 'leverage,technology')",1.0,-0.286432,4.097578,0.7395312051265828,4.963978605424739,0.09990602143800816,0.7135678391959799,0.7626021783467953,0.6532663316582915,0.8040201005025126,311.0,inf
333,A322150,A153130,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 단기채권', 'bond')",1.0,1.0,3.410676,2.1754193648918685,3.243357267142849,0.19798760195053536,2.0,2.204054811735705,0.0,0.0,inf,200.0
334,A322150,A148070,"('KINDEX 스마트하이베타', 'factor-model')","('KOSEF 국고채10년', 'bond')",1.0,-0.075377,3.410769,1.097685866012694,3.3095601409751643,0.19765708019269113,0.9246231155778895,1.1274544755973024,0.8944723618090452,1.256281407035176,inf,inf
335,A322150,A332620,"('KINDEX 스마트하이베타', 'factor-model')","('ARIRANG 미국장기우량회사채', 'US,bond')",1.0,0.457286,3.444247,1.7659314437431672,2.2122360362919085,0.19210589814849657,1.4572864321608041,1.735289998794149,1.4572864321608041,1.9195979899497488,inf,inf
336,A322150,A182490,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')",1.0,-0.628141,3.421285,0.5169940289425529,3.6616247782691276,0.19582645881459326,0.3718592964824121,0.5584017598365271,0.32160804020100503,0.6834170854271356,inf,inf
337,A322150,A292770,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 국채선물3년인버스', 'inverse,bond')",1.0,0.658291,3.412972,1.806720720616249,3.8605153862163717,0.19747427596290443,1.6582914572864322,1.847052121638318,1.6080402010050252,1.9396984924623115,inf,inf
338,A322150,A123310,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 인버스', 'inverse')",1.0,1.0,4.469408,2.0454358853594314,5.094509050453314,0.06353714626914957,2.0,2.0635096642929804,0.0,0.0,inf,200.0
339,A322150,A292340,"('KINDEX 스마트하이베타', 'factor-model')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,-0.61809,3.865615,0.4381984141654789,7.012242500407746,0.10253011279974787,0.38190954773869334,0.4662593790872168,0.36180904522613067,0.5025125628140703,inf,264.0
340,A322150,A166400,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 200커버드콜5%OTM', 'option')",1.0,-1.0,3.978544,0.016549359668941055,35.61039867500592,0.09631520159154201,1.1102230246251565e-16,0.032586656727543906,0.0,0.05025125628140704,334.0,262.0
341,A322150,A271050,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,0.035176,3.418844,1.3022747998673418,2.243878598299036,0.1973396040332967,1.035175879396985,1.2896967292603367,1.035175879396985,1.4773869346733668,inf,inf
342,A322150,A132030,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 골드선물(H)', 'commodity')",1.0,0.015075,3.41056,1.1995344837762527,3.11246398248705,0.19787533690766648,1.015075376884422,1.224804669797511,0.9849246231155779,1.35678391959799,inf,inf
343,A322150,A138910,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 구리선물(H)', 'commodity')",1.0,-0.246231,3.453283,0.9700103407392692,2.2082207013119306,0.1904796969903961,0.7537688442211056,0.9682797118885648,0.7437185929648241,1.155778894472362,inf,inf
344,A322150,A316300,"('KINDEX 스마트하이베타', 'factor-model')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,-0.396985,3.426168,0.8070547014822145,2.5278751605728034,0.19397097391931356,0.6030150753768845,0.8180484220694475,0.5829145728643216,0.9849246231155779,inf,inf
345,A322150,A352560,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,-0.407035,3.477271,0.8140907102239286,1.8096134042227607,0.17835961161934946,0.592964824120603,0.7902814214338166,0.5829145728643216,1.0050251256281406,inf,inf
346,A322150,A250780,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,0.59799,3.768266,1.7905983401122787,2.0062216043956855,0.13281519677200282,1.5979899497487438,1.7760118775696665,1.5979899497487438,1.8894472361809045,inf,inf
347,A322150,A295020,"('KINDEX 스마트하이베타', 'factor-model')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,0.045226,3.410595,1.2231031885792392,3.218065108708714,0.1977919604569129,1.0452261306532664,1.250855171986353,1.015075376884422,1.3768844221105527,inf,inf
348,A322150,A217780,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,0.417085,3.466009,1.530812835220962,3.1987481710153247,0.18854470562003428,1.4170854271356783,1.5679518744214973,1.3266331658291457,1.6683417085427137,inf,inf
349,A322150,A225030,"('KINDEX 스마트하이베타', 'factor-model')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,0.758794,3.65843,0.6190665614341689,-0.22897800451442585,0.15194732491491952,1.7587939698492463,1.969770538665011,0.0,1.7688442211055277,inf,200.0
350,A322150,A373530,"('KINDEX 스마트하이베타', 'factor-model')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,0.748744,3.648581,1.8214656102661606,3.39259989392185,0.14893029527660473,1.7487437185929648,1.8607108598018556,1.6683417085427137,1.9195979899497488,inf,inf
351,A322150,A280940,"('KINDEX 스마트하이베타', 'factor-model')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,-0.015075,3.410559,1.1686014047320286,3.122386387730281,0.19787430330783073,0.9849246231155779,1.1941549102184885,0.9547738693467337,1.3266331658291457,inf,inf
352,A337120,A305720,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,-0.386935,3.710427,0.8004301139988094,1.5308745685322402,0.148832623578928,0.6130653266331657,0.7720878988278304,0.592964824120603,0.964824120603015,inf,inf
353,A337120,A091180,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.417085,3.893993,0.6203653911621898,11.252755433050142,0.11993171438987901,0.5829145728643215,0.6400666510104239,0.542713567839196,0.6834170854271356,inf,250.0
354,A337120,A228800,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 여행레저', 'retail')",1.0,-0.326633,3.670556,0.8004169568033809,2.3190533328887555,0.13325872729042704,0.6733668341708542,0.8130549223964166,0.6432160804020101,0.9246231155778895,inf,inf
355,A337120,A161510,"('KODEX Fn멀티팩터', 'factor-model')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.708543,3.78365,0.788411640219887,0.5623280420346709,0.12838249212465055,0.2914572864321606,0.4794456446457598,0.2914572864321608,0.9748743718592965,inf,inf
356,A337120,A150460,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 중국소비테마', 'china,retail')",1.0,-0.577889,3.803078,0.45997486896726747,7.1204943188285785,0.11231909689087488,0.42211055276381904,0.47333732594351907,0.37185929648241206,0.5326633165829145,inf,259.0
357,A337120,A228810,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 미디어컨텐츠', 'retail')",1.0,-0.286432,3.648539,1.0070417443273598,0.8091697752969654,0.1524229127816116,0.7135678391959798,0.8670071658774317,0.7135678391959799,1.1959798994974875,inf,inf
358,A337120,A139220,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 200 건설', 'utilities')",1.0,-0.507538,3.824774,0.551808456905439,5.14236117145014,0.12254595990186477,0.49246231155778886,0.5714675532901763,0.44221105527638194,0.6331658291457286,inf,261.0
359,A337120,A117680,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 철강', 'commodity')",1.0,-0.336683,3.700436,0.7774966363676115,4.090750431975667,0.13697239876086845,0.6633165829145727,0.8009127306566015,0.6432160804020101,0.8743718592964824,inf,305.0
360,A337120,A174350,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 로우볼', 'volatility')",1.0,-0.919598,3.909327,0.2989154380255027,1.2876289163296353,0.11445811306529279,0.08040201005025116,0.23413827906419638,0.08040201005025126,0.45226130653266333,inf,inf
361,A337120,A244670,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 밸류Plus', 'value')",1.0,-0.688442,3.950095,0.3459957685999728,7.153260859110234,0.09980730679317319,0.3115577889447235,0.34366678778407234,0.271356783919598,0.4120603015075377,inf,265.0
362,A337120,A322150,"('KODEX Fn멀티팩터', 'factor-model')","('KINDEX 스마트하이베타', 'factor-model')",1.0,-0.849246,4.709732,0.14198293303968995,21.619358543005397,0.05502203368664115,0.15075376884422087,0.14160692611247572,0.12060301507537688,0.16080402010050251,inf,237.0
363,A337120,A147970,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 모멘텀', 'momentum')",1.0,-0.768844,3.995477,0.37178490677095516,2.2729148002244184,0.11392053520393797,0.23115577889447225,0.37226786065532,0.23115577889447236,0.49246231155778897,inf,inf
364,A337120,A243880,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 200IT레버리지', 'leverage,technology')",1.0,-0.246231,4.14472,0.7634728994549749,5.4216491748503906,0.09834472306452194,0.7537688442211055,0.7845897208810206,0.6834170854271356,0.8241206030150754,321.0,inf
365,A337120,A153130,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 단기채권', 'bond')",1.0,1.0,3.520447,2.1338137614768233,3.3892283084054107,0.17354108327123063,2.0,2.1632496775466734,0.0,0.0,inf,200.0
366,A337120,A148070,"('KODEX Fn멀티팩터', 'factor-model')","('KOSEF 국고채10년', 'bond')",1.0,-0.005025,3.520232,1.1379115025207547,3.2035389680397017,0.1734739888438145,0.9949748743718592,1.1636918308507884,0.9547738693467337,1.2763819095477387,inf,inf
367,A337120,A332620,"('KODEX Fn멀티팩터', 'factor-model')","('ARIRANG 미국장기우량회사채', 'US,bond')",1.0,0.417085,3.556388,1.6722720496176673,2.2063789719681233,0.16799481642609357,1.4170854271356783,1.6483055240517854,1.4170854271356783,1.8090452261306533,inf,inf
368,A337120,A182490,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 단기선진하이일드(합성 H)', 'global,high-yield')",1.0,-0.457286,3.527257,0.657547074317282,3.69941208752745,0.17253704471811535,0.5427135678391959,0.69483134697196,0.4824120603015075,0.8040201005025126,inf,inf
369,A337120,A292770,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 국채선물3년인버스', 'inverse,bond')",1.0,0.256281,3.52069,1.385336848101056,3.535698699393115,0.17348833198621336,1.2562814070351758,1.417207523853367,1.206030150753769,1.5075376884422111,inf,inf
370,A337120,A123310,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 인버스', 'inverse')",1.0,1.0,4.560257,2.0090082617056613,12.142001478447641,0.05925633372305728,2.0,2.0227045301039492,0.0,0.0,inf,200.0
371,A337120,A292340,"('KODEX Fn멀티팩터', 'factor-model')","('마이티 200커버드콜ATM레버리지', 'option,leverage')",1.0,-0.557789,3.985054,0.47441550614918776,8.435199007204487,0.08607222990043766,0.4422110552763818,0.4980143054750422,0.4120603015075377,0.5226130653266332,inf,211.0
372,A337120,A166400,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 200커버드콜5%OTM', 'option')",1.0,-0.909548,4.060044,0.0906868744492433,46.94714764072604,0.09706505304241698,0.09045226130653261,0.09828122192999067,0.06030150753768844,0.12060301507537688,335.0,250.0
373,A337120,A271050,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX WTI원유선물인버스(H)', 'commodity,inverse')",1.0,0.035176,3.531231,1.262066911881629,2.1474429355843836,0.17254814637526228,1.0351758793969847,1.248891595071305,1.035175879396985,1.4170854271356783,inf,inf
374,A337120,A132030,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 골드선물(H)', 'commodity')",1.0,0.005025,3.520236,1.148461713210329,3.195382174135868,0.17345758075020967,1.0050251256281406,1.174129755743472,0.964824120603015,1.2864321608040201,inf,inf
375,A337120,A138910,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 구리선물(H)', 'commodity')",1.0,-0.226131,3.564709,0.9423933171254776,2.2503620932725195,0.16740994611176904,0.7738693467336683,0.9472068461167931,0.7437185929648241,1.0954773869346734,inf,inf
376,A337120,A316300,"('KODEX Fn멀티팩터', 'factor-model')","('KINDEX 싱가포르리츠', 'singapore,real-estate')",1.0,-0.356784,3.535801,0.8006944166630976,2.628123575357246,0.16992220332711624,0.64321608040201,0.8169345869113578,0.6130653266331658,0.9547738693467337,inf,inf
377,A337120,A352560,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 다우존스미국리츠(H)', 'US,real-estate')",1.0,-0.326633,3.573349,0.8402402676801077,1.9480058059618544,0.15805262873748,0.6733668341708542,0.8323836607887225,0.6432160804020101,0.9949748743718593,inf,inf
378,A337120,A250780,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 코스닥150선물인버스', 'inverse')",1.0,0.527638,3.863762,1.681157988068119,1.9134136204293564,0.11714758406716268,1.5276381909547738,1.6686171107253798,1.5276381909547738,1.7688442211055277,inf,inf
379,A337120,A295020,"('KODEX Fn멀티팩터', 'factor-model')","('KBSTAR 국채선물10년인버스', 'inverse,bond')",1.0,-0.035176,3.52029,1.114559134180847,3.0652019053858006,0.17356924332282353,0.9648241206030149,1.1374186209326937,0.9246231155778895,1.256281407035176,inf,inf
380,A337120,A217780,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 차이나CSI300인버스(합성)', 'china,inverse')",1.0,0.356784,3.572905,1.4404223918521943,3.2702536167062255,0.16630468902060022,1.3567839195979898,1.4753946620028517,1.2663316582914572,1.5577889447236182,inf,inf
381,A337120,A225030,"('KODEX Fn멀티팩터', 'factor-model')","('TIGER 미국S&P500선물인버스(H)', 'US,inverse')",1.0,0.668342,3.752343,0.7556570293659731,-0.2339155214984239,0.13472482454964943,1.6683417085427137,1.838396730992733,0.0,1.678391959798995,inf,200.0
382,A337120,A373530,"('KODEX Fn멀티팩터', 'factor-model')","('ARIRANG 신흥국MSCI인버스(합성 H)', 'emerging-market,inverse')",1.0,0.648241,3.737972,1.696605651256776,3.4395450425231906,0.13211507822225493,1.6482412060301508,1.7325619860421049,1.5577889447236182,1.778894472361809,inf,inf
383,A337120,A280940,"('KODEX Fn멀티팩터', 'factor-model')","('KODEX 골드선물인버스(H)', 'commodity,inverse')",1.0,0.015075,3.520253,1.160645371268568,3.143289938633488,0.17355523486244653,1.015075376884422,1.1850399555924798,0.9748743718592965,1.2964824120603016,inf,inf
384,A147970,A305720,"('TIGER 모멘텀', 'momentum')","('KODEX 2차전지산업', 'technology,manufacturing')",1.0,-0.366834,3.662548,0.631293888649938,5.871605073386128,0.15437761514967732,0.6331658291457286,0.6600479403926094,0.5025125628140703,0.7336683417085427,inf,inf
385,A147970,A091180,"('TIGER 모멘텀', 'momentum')","('KODEX 자동차', 'technology,manufacturing')",1.0,-0.356784,3.730654,0.6122692709609692,8.321719317769347,0.14364884724120258,0.6432160804020101,0.5838982240158699,0.5125628140703518,0.6934673366834171,269.0,inf
386,A147970,A228800,"('TIGER 모멘텀', 'momentum')","('TIGER 여행레저', 'retail')",1.0,-0.326633,3.652159,0.6635440513227332,15.765585133712532,0.14056206216948697,0.6733668341708543,0.6803860306114223,0.5829145728643216,0.7236180904522613,283.0,251.0
387,A147970,A161510,"('TIGER 모멘텀', 'momentum')","('ARIRANG 고배당주', 'high-dividend')",1.0,-0.819095,3.884837,0.20822091908535797,4.381506273582105,0.10437232545054573,0.18090452261306533,0.23915630700520107,0.11055276381909548,0.2914572864321608,inf,315.0
